system:time_start,B1,B2
2000-10-23,0.1894,0.1429
2000-10-24,0.6908,0.6055
2000-10-28,0.3619,0.2891
2000-10-31,0.8335,0.7201
2000-11-07,0.4993,0.6508
2000-11-09,0.5174,0.6392
2001-02-02,0.5472,0.7375
2001-02-04,0.4332,0.2914
2001-02-06,0.8501,0.7156
2001-02-11,0.8325,0.7302
2001-02-25,0.9707,0.9155
2001-02-26,0.8295,0.7663
2001-03-10,0.8642,0.7935
2001-03-12,0.8702,0.8026
2001-03-14,0.8652,0.8108
2001-03-17,0.6653,0.5954
2001-03-18,0.8747,0.8063
2001-03-20,0.794,0.7344
2001-03-23,0.8904,0.8301
2001-03-24,0.9836,0.9384
2001-03-26,0.8996,0.8376
2001-03-27,0.8629,0.811
2001-03-29,0.9333,0.8594
2001-03-30,0.8486,0.7679
2001-03-31,0.8723,0.7999
2001-04-02,0.913,0.8408
2001-04-03,0.8851,0.8209
2001-04-05,0.8863,0.8216
2001-04-06,0.895,0.826
2001-04-10,0.8974,0.8292
2001-04-11,0.8939,0.825
2001-04-12,0.933,0.8617
2001-04-13,0.9019,0.8241
2001-04-14,0.9583,0.898
2001-04-18,0.896,0.8283
2001-04-21,0.8474,0.7834
2001-04-22,0.9127,0.8456
2001-04-24,0.9099,0.8403
2001-04-25,0.8458,0.7829
2001-04-26,0.9079,0.8399
2001-04-27,0.9182,0.8473
2001-04-28,0.8966,0.8382
2001-05-01,0.9339,0.8759
2001-05-03,0.9154,0.8515
2001-05-05,0.923,0.8523
2001-05-06,0.9371,0.872
2001-05-07,0.9473,0.88
2001-05-10,0.9206,0.8405
2001-05-16,0.9397,0.8469
2001-05-24,0.9183,0.8226
2001-05-28,0.9219,0.7873
2001-05-30,0.9135,0.7932
2001-05-31,0.8957,0.7743
2001-06-01,0.885,0.776
2001-06-04,0.3732,0.241
2001-06-06,0.64,0.451
2001-06-11,0.8713,0.7259
2001-06-12,0.5476,0.3943
2001-07-04,0.5669,0.4476
2001-07-05,0.5354,0.3917
2001-07-07,0.4135,0.294
2001-07-08,0.221,0.1212
2001-07-09,0.5179,0.3865
2001-07-10,0.5462,0.4351
2001-07-14,0.4067,0.2574
2001-07-16,0.4014,0.278
2001-07-17,0.4331,0.3023
2001-07-18,0.3553,0.2372
2001-07-19,0.3467,0.2577
2001-07-20,0.3847,0.2681
2001-07-21,0.4184,0.315
2001-07-22,0.1777,0.137
2001-07-23,0.3525,0.2538
2001-07-24,0.2966,0.2026
2001-07-25,0.2847,0.1966
2001-07-26,0.3515,0.2505
2001-07-27,0.1879,0.1242
2001-07-29,0.1703,0.1211
2001-07-30,0.1186,0.0728
2001-08-05,-0.01,-0.01
2001-08-07,0.0054,-0.0006
2001-08-08,0.0073,-0.0001
2001-08-18,0.0016,-0.005
2001-08-24,0.0037,0.0003
2001-08-25,-0.0069,-0.0038
2001-08-26,0.0033,0.0093
2001-08-27,0.0021,-0.0003
2001-08-29,0.0041,0.0005
2001-08-30,0.0028,-0.0002
2001-08-31,0.0028,0.0001
2001-09-01,0.003,0.0
2001-09-03,0.0039,0.0041
2001-09-05,-0.0049,-0.0062
2001-09-23,0.0236,0.0174
2001-09-25,-0.0005,-0.0004
2001-09-26,0.0642,0.0593
2001-09-27,0.002,-0.0028
2001-09-30,0.0989,0.0929
2001-10-01,0.0323,0.0016
2001-10-07,0.3781,0.3577
2001-10-20,0.2782,0.2211
2001-10-21,0.3892,0.2826
2001-10-22,0.4445,0.3646
2001-10-25,0.5999,0.586
2001-10-27,0.6216,0.5445
2001-10-28,0.5173,0.4379
2001-11-02,0.6985,0.5684
2001-11-04,0.3846,0.2401
2001-11-07,0.8334,0.6871
2002-01-31,0.5295,0.6927
2002-02-07,0.833,0.7055
2002-02-11,0.9067,0.8076
2002-02-12,0.8704,0.78
2002-02-14,0.8212,0.7544
2002-02-15,0.7754,0.7032
2002-02-16,0.8961,0.8138
2002-02-17,0.7867,0.7107
2002-02-19,0.7108,0.6362
2002-02-21,0.8519,0.7714
2002-02-23,0.2986,0.219
2002-03-01,0.8079,0.7546
2002-03-08,0.7297,0.664
2002-03-30,0.8438,0.7773
2002-04-03,0.8348,0.7602
2002-04-04,0.8338,0.7587
2002-04-07,0.8458,0.779
2002-04-09,0.9181,0.8618
2002-04-11,0.8826,0.8086
2002-04-18,0.8764,0.8016
2002-04-21,0.924,0.8386
2002-04-22,0.8909,0.8152
2002-04-24,0.9189,0.8376
2002-04-25,0.8957,0.816
2002-04-26,0.9224,0.8389
2002-04-27,0.8901,0.8103
2002-04-28,0.933,0.8488
2002-05-01,0.8796,0.8086
2002-05-02,0.9317,0.8691
2002-05-04,0.9041,0.83
2002-05-05,0.9479,0.868
2002-05-15,0.8906,0.8129
2002-05-22,0.9058,0.8093
2002-05-27,0.4286,0.2803
2002-06-03,0.8274,0.7229
2002-06-04,0.9281,0.8094
2002-06-05,0.804,0.6918
2002-06-06,0.857,0.7127
2002-06-07,0.7581,0.6232
2002-06-16,0.5783,0.3878
2002-06-17,0.33,0.2249
2002-06-21,0.5312,0.3538
2002-06-23,0.5472,0.3876
2002-06-24,0.601,0.4823
2002-06-25,0.3935,0.2887
2002-06-26,0.5119,0.3572
2002-06-27,0.2055,0.1135
2002-06-30,0.4443,0.3318
2002-07-01,0.328,0.236
2002-07-02,0.4726,0.3287
2002-07-03,0.4363,0.3255
2002-07-04,0.4802,0.3243
2002-07-05,0.1492,0.0689
2002-07-09,0.4638,0.3237
2002-07-11,0.5007,0.3954
2002-07-13,0.4728,0.3736
2002-07-15,0.406,0.2663
2002-07-16,0.4316,0.3153
2002-07-18,0.436,0.3223
2002-07-19,0.4224,0.2936
2002-07-20,0.4055,0.2718
2002-07-23,0.3856,0.2747
2002-07-26,0.2893,0.1825
2002-07-28,0.2717,0.1937
2002-07-29,0.2231,0.1524
2002-07-30,0.0983,0.0677
2002-07-31,0.2156,0.2036
2002-08-01,0.1308,0.1174
2002-08-03,0.0159,0.0089
2002-08-04,0.0156,0.0096
2002-08-08,0.0184,0.0138
2002-08-14,0.001,-0.0005
2002-08-17,0.0022,-0.0011
2002-08-18,0.0041,-0.0003
2002-08-20,0.0032,-0.0001
2002-08-25,0.0048,-0.0002
2002-08-26,0.0036,0.0004
2002-08-28,0.0079,0.0001
2002-09-02,0.0057,0.0002
2002-09-06,0.0077,0.004
2002-09-10,0.0033,-0.0005
2002-09-12,0.0034,-0.0001
2002-09-15,0.0043,-0.0006
2002-09-18,0.0027,-0.0003
2002-10-01,0.0205,0.0106
2002-10-06,0.0298,0.0162
2002-10-22,0.167,0.1023
2002-10-23,0.4351,0.4029
2002-10-24,0.2272,0.1576
2002-10-25,0.3476,0.2893
2002-10-26,0.1631,0.0912
2002-10-29,0.3057,0.2286
2002-10-30,0.3656,0.2804
2002-11-01,0.7091,0.6635
2002-11-04,0.4921,0.4723
2002-11-06,0.7373,0.6942
2002-11-07,0.5256,0.6278
2003-02-03,0.8857,0.7105
2003-02-10,0.8387,0.7105
2003-02-17,0.8795,0.8027
2003-02-19,0.8084,0.7353
2003-02-24,0.8315,0.7729
2003-02-25,0.7974,0.7404
2003-03-04,0.5624,0.4974
2003-03-07,0.699,0.5957
2003-03-08,0.6254,0.5366
2003-03-09,0.8834,0.8022
2003-03-16,0.9492,0.9069
2003-03-20,0.6178,0.5562
2003-03-24,0.9394,0.8829
2003-03-25,0.983,0.9412
2003-03-27,0.8903,0.8235
2003-03-29,0.8923,0.8285
2003-04-01,0.8833,0.822
2003-04-03,0.9005,0.8211
2003-04-05,0.9145,0.839
2003-04-10,0.9047,0.831
2003-04-11,0.7735,0.698
2003-04-15,0.9462,0.8638
2003-04-18,0.9372,0.8693
2003-04-19,0.9555,0.9028
2003-04-26,0.8946,0.8117
2003-04-27,0.8929,0.7989
2003-04-28,0.9189,0.8442
2003-04-29,0.9428,0.8665
2003-05-01,0.9605,0.8743
2003-05-02,0.9473,0.8701
2003-05-06,0.865,0.7672
2003-05-07,0.9031,0.8165
2003-05-12,0.9295,0.8465
2003-05-14,0.9339,0.8737
2003-05-15,0.9322,0.8193
2003-05-20,0.9134,0.811
2003-05-21,0.9165,0.8179
2003-05-23,0.9251,0.8252
2003-05-24,0.8075,0.6885
2003-05-29,0.8622,0.7374
2003-05-30,0.8436,0.6907
2003-05-31,0.8358,0.7467
2003-06-01,0.8018,0.6555
2003-06-06,0.8001,0.6515
2003-06-07,0.7044,0.5419
2003-06-09,0.4297,0.2614
2003-06-13,0.8015,0.6394
2003-06-15,0.686,0.5793
2003-06-16,0.6676,0.441
2003-06-17,0.5697,0.3862
2003-06-18,0.4951,0.3141
2003-06-20,0.3874,0.213
2003-06-21,0.3431,0.1756
2003-06-22,0.3022,0.1828
2003-06-24,0.3321,0.1915
2003-06-25,0.3999,0.2543
2003-06-26,0.3759,0.2486
2003-06-27,0.5988,0.5308
2003-06-29,0.357,0.2684
2003-06-30,0.4211,0.2991
2003-07-01,0.5445,0.4298
2003-07-03,0.4934,0.3724
2003-07-04,0.4938,0.3696
2003-07-05,0.4965,0.3921
2003-07-06,0.3022,0.2219
2003-07-07,0.3751,0.242
2003-07-08,0.7819,0.7613
2003-07-10,0.4926,0.3873
2003-07-11,0.2227,0.1473
2003-07-13,0.4653,0.3592
2003-07-14,0.4747,0.3704
2003-07-15,0.4317,0.3339
2003-07-19,0.3712,0.2499
2003-07-20,0.2226,0.1363
2003-07-21,0.2766,0.1838
2003-07-22,0.3501,0.2426
2003-07-23,0.3026,0.212
2003-07-24,0.3254,0.2332
2003-07-27,0.2092,0.134
2003-07-28,0.3893,0.3794
2003-07-29,0.1261,0.0957
2003-08-03,0.0474,0.0349
2003-08-06,0.0309,0.0255
2003-08-07,0.0035,-0.0005
2003-08-08,0.0605,0.0376
2003-08-12,0.0025,0.0025
2003-08-14,0.002,-0.0014
2003-08-18,-0.0027,-0.0013
2003-08-22,0.0045,-0.0003
2003-08-23,0.0006,0.0019
2003-08-25,0.0064,-0.0004
2003-08-26,0.0047,0.0
2003-08-27,0.0029,0.0
2003-08-28,0.005,0.0013
2003-09-02,0.0034,-0.0002
2003-09-05,0.0044,0.0003
2003-09-07,0.0042,-0.001
2003-09-11,-0.0001,-0.0006
2003-09-12,0.0035,0.0002
2003-09-18,0.0015,-0.0007
2003-09-21,0.0003,-0.0008
2003-09-24,0.0284,0.0225
2003-09-30,0.0065,0.0021
2003-10-06,0.0733,0.055
2003-10-07,0.0063,0.0019
2003-10-21,0.0202,0.0101
2003-11-05,0.3186,0.2023
2004-02-03,0.5115,0.6858
2004-02-05,0.8554,0.7242
2004-02-06,0.8585,0.7574
2004-02-15,0.7742,0.7147
2004-02-17,0.8186,0.7513
2004-02-19,0.8827,0.8444
2004-02-20,0.7959,0.7494
2004-02-21,0.8324,0.7677
2004-02-22,0.7716,0.7139
2004-02-25,0.8665,0.8105
2004-02-29,0.8309,0.7789
2004-03-13,0.8873,0.8267
2004-03-15,0.8841,0.8097
2004-03-18,0.7257,0.6467
2004-03-19,0.8147,0.7743
2004-03-21,0.7296,0.658
2004-04-05,0.8947,0.8442
2004-04-08,0.9294,0.8764
2004-04-09,0.9185,0.8638
2004-04-10,0.7991,0.7295
2004-04-16,0.8971,0.8319
2004-04-20,0.891,0.8298
2004-04-21,0.8479,0.7805
2004-04-23,0.9097,0.8541
2004-04-29,0.9301,0.8579
2004-04-30,0.9133,0.8404
2004-05-01,0.9523,0.8792
2004-05-02,0.9127,0.8331
2004-05-03,0.9364,0.8481
2004-05-05,0.9344,0.8569
2004-05-09,0.9173,0.8584
2004-05-11,0.9105,0.8454
2004-05-25,0.9201,0.8292
2004-05-26,1.388,1.3118
2004-06-04,0.9052,0.7497
2004-06-05,0.8756,0.7346
2004-06-06,0.8636,0.7282
2004-06-07,0.8365,0.7509
2004-06-08,0.79,0.6757
2004-06-09,0.4532,0.2915
2004-06-11,0.8854,0.8169
2004-06-14,0.4574,0.3365
2004-06-17,0.8427,0.7336
2004-06-19,0.7767,0.6492
2004-06-20,0.5694,0.3972
2004-06-21,0.5249,0.3297
2004-06-22,0.4468,0.2413
2004-06-23,0.4356,0.2509
2004-06-24,0.3913,0.2517
2004-06-25,0.4859,0.3759
2004-07-01,0.4404,0.3144
2004-07-02,0.4988,0.4057
2004-07-04,0.4317,0.3177
2004-07-05,0.4565,0.3651
2004-07-07,0.6138,0.582
2004-07-08,0.4479,0.3271
2004-07-12,0.5088,0.3972
2004-07-16,0.5345,0.436
2004-07-19,0.5235,0.4069
2004-07-20,0.5533,0.4601
2004-07-21,0.5032,0.3897
2004-07-24,0.4717,0.3553
2004-07-28,0.1656,0.1082
2004-07-29,0.2375,0.1599
2004-07-31,0.4499,0.3374
2004-08-01,0.4052,0.296
2004-08-03,0.1496,0.1083
2004-08-12,0.1172,0.0909
2004-08-24,0.0165,0.0069
2004-08-25,0.0032,-0.001
2004-08-26,0.0066,-0.0006
2004-09-09,0.0191,0.0096
2004-09-11,0.0021,0.0003
2004-09-12,0.0092,0.0025
2004-09-24,0.0127,0.0008
2004-10-17,0.5806,0.4721
2004-10-20,0.5905,0.5065
2004-10-21,0.7484,0.6555
2004-10-22,0.7867,0.7199
2004-10-25,0.6904,0.6218
2004-10-26,0.7178,0.6178
2004-10-27,0.5176,0.4067
2004-10-29,0.7971,0.7073
2004-11-01,0.7483,0.6288
2004-11-02,0.7747,0.6222
2004-11-03,0.8464,0.6886
2005-02-04,0.808,0.6986
2005-02-06,0.84,0.738
2005-02-07,0.3448,0.2336
2005-02-08,0.9453,0.8516
2005-02-22,0.6817,0.6165
2005-02-24,0.8042,0.7485
2005-02-26,0.8527,0.7975
2005-03-04,0.856,0.7923
2005-03-13,0.8024,0.7349
2005-03-19,0.8947,0.8347
2005-03-20,0.9303,0.8738
2005-03-22,0.8974,0.8426
2005-04-03,0.7728,0.7044
2005-04-04,0.7309,0.6411
2005-04-05,0.8967,0.8281
2005-04-07,0.9363,0.8585
2005-04-08,0.96,0.9001
2005-04-12,0.8941,0.8232
2005-04-17,0.9471,0.8929
2005-04-18,0.9611,0.9101
2005-04-19,0.9229,0.8474
2005-04-20,0.9346,0.852
2005-04-21,0.932,0.8538
2005-04-25,0.9165,0.8659
2005-04-26,0.9196,0.8534
2005-04-27,0.9276,0.8592
2005-04-28,0.917,0.8519
2005-04-29,0.9277,0.8479
2005-05-10,0.9408,0.8749
2005-05-11,0.9447,0.865
2005-05-12,0.9392,0.866
2005-05-18,0.9424,0.8569
2005-05-19,0.655,0.464
2005-05-21,0.9693,0.8848
2005-05-22,0.9393,0.8464
2005-05-23,0.3682,0.2071
2005-05-25,0.927,0.8157
2005-05-26,0.9252,0.8046
2005-05-27,0.8459,0.7385
2005-05-28,0.8387,0.6626
2005-05-31,0.8298,0.659
2005-06-02,0.8222,0.6527
2005-06-03,0.8057,0.6869
2005-06-06,0.887,0.7508
2005-06-11,0.7241,0.5646
2005-06-12,0.7258,0.6252
2005-06-13,0.4854,0.3751
2005-06-14,0.5781,0.379
2005-06-18,0.5645,0.3847
2005-06-19,0.7083,0.5323
2005-06-20,0.6124,0.4469
2005-06-26,0.339,0.2307
2005-06-28,0.6352,0.5294
2005-06-30,0.596,0.503
2005-07-01,0.6693,0.5057
2005-07-02,0.4502,0.3405
2005-07-04,0.5761,0.4494
2005-07-05,0.5629,0.4051
2005-07-06,0.5606,0.412
2005-07-07,0.5469,0.3951
2005-07-10,0.6738,0.5349
2005-07-11,0.4558,0.3618
2005-07-13,0.4239,0.297
2005-07-15,0.4519,0.3168
2005-07-18,0.4832,0.3571
2005-07-20,0.5559,0.4282
2005-07-28,0.4462,0.3265
2005-07-29,0.4186,0.319
2005-07-30,0.4399,0.349
2005-07-31,0.329,0.2323
2005-08-02,0.3108,0.2199
2005-08-04,0.2601,0.1858
2005-08-06,0.3908,0.3137
2005-08-10,0.3005,0.2176
2005-08-11,0.2137,0.142
2005-08-12,0.154,0.1039
2005-08-14,0.0115,0.0086
2005-08-18,-0.01,-0.01
2005-08-24,0.0007,-0.0012
2005-08-28,0.0035,-0.0018
2005-09-02,0.0236,0.0378
2005-09-04,0.0058,0.0018
2005-09-05,0.0057,-0.0003
2005-10-19,0.5626,0.4939
2005-10-20,0.3564,0.2867
2005-10-21,0.5122,0.4436
2005-10-24,0.4941,0.3929
2005-10-26,0.4915,0.3868
2005-10-30,0.421,0.3484
2005-11-01,0.6088,0.5224
2005-11-02,0.4561,0.3693
2005-11-05,0.6919,0.5448
2005-11-07,0.6093,0.46
2006-02-06,0.8626,0.7206
2006-02-07,0.6808,0.5218
2006-02-10,0.8535,0.769
2006-02-15,0.8953,0.8155
2006-02-27,0.919,0.8682
2006-03-04,0.5772,0.4752
2006-03-05,0.9013,0.8415
2006-03-08,0.8331,0.7672
2006-03-18,0.8423,0.7713
2006-03-19,0.8478,0.7724
2006-03-26,0.5147,0.4395
2006-03-31,0.8534,0.7727
2006-04-01,0.951,0.8678
2006-04-02,0.93,0.8679
2006-04-03,0.9226,0.8483
2006-04-04,0.8972,0.8141
2006-04-06,0.835,0.7598
2006-04-09,0.9263,0.8732
2006-04-10,0.8609,0.8015
2006-04-11,0.9249,0.8693
2006-04-12,0.9057,0.8607
2006-04-13,0.8226,0.7521
2006-04-20,0.8992,0.832
2006-04-21,0.9255,0.8765
2006-04-22,0.9157,0.8364
2006-04-23,0.9241,0.8421
2006-04-24,0.9392,0.8676
2006-05-03,0.8982,0.8185
2006-05-08,0.908,0.8209
2006-05-10,0.9469,0.8623
2006-05-13,0.989,0.8794
2006-05-14,0.9118,0.7833
2006-05-15,0.8614,0.6781
2006-05-24,0.8758,0.7704
2006-05-25,0.9022,0.7982
2006-05-27,0.5482,0.3968
2006-05-28,0.8169,0.6375
2006-05-29,0.5214,0.354
2006-05-31,0.615,0.4528
2006-06-01,0.798,0.6909
2006-06-02,0.7731,0.5863
2006-06-03,0.7189,0.5734
2006-06-04,0.6867,0.5463
2006-06-07,0.574,0.3527
2006-06-08,0.5613,0.4097
2006-06-10,0.579,0.4064
2006-06-11,0.6311,0.4127
2006-06-12,0.4996,0.3279
2006-06-13,0.53,0.4026
2006-06-14,0.5469,0.3928
2006-06-15,0.5678,0.4237
2006-06-16,0.6268,0.5056
2006-06-18,0.61,0.5159
2006-06-22,0.6139,0.4691
2006-06-23,0.5675,0.4575
2006-06-24,0.2858,0.1803
2006-06-26,0.5478,0.3983
2006-06-27,0.6095,0.5022
2006-06-28,0.5924,0.4712
2006-06-29,0.4577,0.3269
2006-06-30,0.3043,0.1773
2006-07-01,0.7303,0.7131
2006-07-04,0.4386,0.3078
2006-07-11,0.4226,0.313
2006-07-12,0.5159,0.3884
2006-07-15,0.3675,0.2476
2006-07-16,0.3708,0.279
2006-07-17,0.378,0.3165
2006-07-19,0.2416,0.1383
2006-07-20,0.3924,0.2981
2006-07-21,0.1814,0.1267
2006-07-22,0.1596,0.1178
2006-07-24,0.1845,0.1431
2006-07-25,0.3621,0.2823
2006-07-27,0.0325,0.0178
2006-07-30,0.005,-0.0001
2006-07-31,0.0003,-0.0007
2006-08-01,0.0063,0.0
2006-08-02,0.0044,-0.0012
2006-08-03,-0.0034,-0.0003
2006-08-04,0.0052,0.001
2006-08-05,0.0042,-0.0011
2006-08-06,0.0662,0.0337
2006-08-07,0.0004,-0.0007
2006-08-08,0.0048,-0.0006
2006-08-09,0.0115,0.0003
2006-08-14,0.0059,-0.0004
2006-08-15,-0.0096,-0.0065
2006-08-17,0.0067,-0.0005
2006-08-20,0.0031,0.0001
2006-08-22,0.4534,0.5078
2006-08-23,0.003,-0.0015
2006-08-28,0.0051,0.0001
2006-08-30,0.0071,0.001
2006-09-03,0.0125,0.0022
2006-09-07,0.0017,-0.0009
2006-09-08,0.0185,0.0122
2006-09-09,-0.0011,0.0
2006-09-10,0.009,0.0046
2006-09-11,0.0315,0.0218
2006-09-16,0.004,-0.0001
2006-09-17,0.0039,-0.0009
2006-09-18,0.0052,-0.0005
2006-09-24,0.0059,0.0
2006-10-02,0.0376,0.0316
2006-10-12,0.0198,0.0139
2006-10-20,0.3808,0.3605
2006-10-24,0.0294,0.0173
2006-10-26,0.2324,0.1567
2006-11-04,0.3985,0.2622
2006-11-06,0.4471,0.319
2007-02-02,0.5001,0.6466
2007-02-03,0.8833,0.7297
2007-02-05,0.8334,0.6818
2007-02-11,0.8478,0.7572
2007-02-13,0.6461,0.5604
2007-02-16,0.778,0.7305
2007-02-17,0.8268,0.7818
2007-02-18,0.7838,0.741
2007-02-20,0.8027,0.7483
2007-02-23,0.7803,0.7106
2007-02-25,0.8028,0.7499
2007-03-01,0.7502,0.6973
2007-03-05,0.6708,0.6187
2007-03-10,0.8406,0.7843
2007-03-14,0.6815,0.6155
2007-03-25,0.9439,0.9096
2007-03-27,0.9939,0.943
2007-03-31,0.8901,0.8299
2007-04-03,0.8174,0.7498
2007-04-04,0.8383,0.7724
2007-04-06,0.9078,0.8416
2007-04-16,0.9274,0.8719
2007-04-17,0.9404,0.9041
2007-04-18,0.9143,0.8585
2007-04-19,0.9324,0.8874
2007-04-21,0.9169,0.8478
2007-04-22,0.9096,0.8444
2007-04-23,0.9334,0.8809
2007-04-24,0.9201,0.8481
2007-04-27,0.9099,0.8506
2007-05-02,0.9554,0.9062
2007-05-07,0.8031,0.7217
2007-05-08,0.8982,0.8066
2007-05-09,0.9286,0.8474
2007-05-10,0.9314,0.851
2007-05-14,0.9447,0.8614
2007-05-18,0.9479,0.8745
2007-05-20,0.9299,0.8547
2007-05-30,0.9342,0.8218
2007-05-31,0.9461,0.8438
2007-06-06,0.9403,0.8194
2007-06-11,0.8498,0.7253
2007-06-12,0.7881,0.6122
2007-06-13,0.8271,0.742
2007-06-17,0.6816,0.6186
2007-06-18,0.3788,0.2354
2007-06-22,0.3985,0.2637
2007-06-24,0.2972,0.2184
2007-06-26,0.4265,0.3061
2007-06-27,0.4796,0.3597
2007-06-28,0.4153,0.2993
2007-06-29,0.3912,0.2707
2007-06-30,0.374,0.25
2007-07-01,0.4094,0.3127
2007-07-03,0.4397,0.3199
2007-07-05,0.468,0.356
2007-07-06,0.4655,0.3654
2007-07-07,0.541,0.4633
2007-07-08,0.4901,0.3918
2007-07-09,0.5007,0.3791
2007-07-10,0.3245,0.2306
2007-07-11,0.4912,0.3372
2007-07-12,0.4667,0.3581
2007-07-13,0.4712,0.3444
2007-07-14,0.459,0.337
2007-07-15,0.4725,0.3592
2007-07-16,0.4657,0.3571
2007-07-17,0.4788,0.3917
2007-07-18,0.4213,0.308
2007-07-19,0.4133,0.2923
2007-07-21,0.3305,0.2113
2007-07-23,0.2733,0.1738
2007-07-28,0.0017,0.0009
2007-07-30,0.0306,0.0224
2007-08-01,0.0028,0.0026
2007-08-03,0.001,0.0001
2007-08-11,-0.001,0.0036
2007-08-12,0.0046,-0.0001
2007-09-01,0.0096,-0.001
2007-10-04,0.1783,0.1657
2007-10-12,0.0193,0.0109
2007-10-27,0.2834,0.2585
2007-11-04,0.6012,0.5117
2007-11-07,0.5686,0.7133
2008-02-06,0.8171,0.7318
2008-02-15,0.8345,0.778
2008-02-23,0.925,0.8624
2008-02-26,0.7819,0.7181
2008-02-27,0.8536,0.8091
2008-02-28,0.8199,0.7595
2008-03-01,0.5423,0.4761
2008-03-06,0.8796,0.8085
2008-03-07,0.7907,0.7263
2008-03-19,0.8733,0.8108
2008-03-24,0.9334,0.8959
2008-03-29,0.8639,0.8196
2008-04-08,0.9167,0.856
2008-04-10,0.894,0.8293
2008-04-11,0.8736,0.8267
2008-04-12,0.9272,0.8946
2008-04-13,0.8804,0.8321
2008-04-17,0.7235,0.6591
2008-04-18,0.9175,0.854
2008-04-20,0.9332,0.8807
2008-04-27,0.897,0.8422
2008-04-29,0.8137,0.7507
2008-05-01,0.8726,0.7979
2008-05-02,0.9246,0.8649
2008-05-05,0.9171,0.8402
2008-05-06,0.9137,0.854
2008-05-09,0.9189,0.8457
2008-05-10,0.937,0.8627
2008-05-18,0.7143,0.5346
2008-05-20,0.949,0.8454
2008-05-22,0.8364,0.7168
2008-05-30,0.7602,0.664
2008-06-04,0.9086,0.8086
2008-06-06,0.962,0.8091
2008-06-09,0.8385,0.7266
2008-06-10,0.818,0.696
2008-06-18,0.3545,0.1826
2008-06-19,0.3817,0.1729
2008-06-20,0.3293,0.172
2008-06-25,0.3639,0.2549
2008-06-26,0.3318,0.1919
2008-06-28,0.3405,0.2028
2008-06-30,0.2716,0.1292
2008-07-01,0.6679,0.6544
2008-07-02,0.2934,0.1885
2008-07-03,0.4401,0.3377
2008-07-04,0.5423,0.432
2008-07-05,0.5425,0.4393
2008-07-07,0.5574,0.4471
2008-07-08,0.4138,0.3531
2008-07-10,0.5008,0.3822
2008-07-11,0.5159,0.428
2008-07-13,0.4776,0.3543
2008-07-20,0.3844,0.2621
2008-07-22,-0.01,-0.01
2008-07-23,0.2978,0.2223
2008-07-24,0.3204,0.2282
2008-07-28,0.0381,0.0263
2008-07-29,0.0439,0.0289
2008-07-30,0.2986,0.2443
2008-08-02,0.045,0.0223
2008-08-11,0.0167,-0.0029
2008-08-14,0.0161,-0.0035
2008-08-15,0.0091,-0.0003
2008-08-16,0.0134,-0.0005
2008-08-18,0.011,0.0
2008-08-19,-0.0014,-0.0035
2008-08-20,0.0076,0.0
2008-08-22,0.0116,-0.0004
2008-08-23,0.0135,-0.0002
2008-09-01,0.0049,0.0001
2008-09-17,0.0945,0.0572
2008-09-20,0.0348,0.0184
2008-10-06,-0.0004,-0.0046
2008-10-12,0.0953,0.0622
