system:time_start,B1,B2
2003-03-28,0.929,0.8821
2003-03-29,0.9133,0.8552
2003-04-05,0.9255,0.8571
2003-04-06,0.9004,0.8275
2003-04-10,0.8503,0.7847
2003-04-18,0.8709,0.825
2003-04-19,0.9096,0.8416
2003-04-26,0.9251,0.8573
2003-04-27,0.9398,0.8664
2003-04-28,0.9438,0.8719
2003-04-29,0.9405,0.8578
2003-05-02,0.955,0.8796
2003-05-06,0.9396,0.8568
2003-05-07,0.5377,0.3091
2003-05-11,0.9458,0.8697
2003-05-12,0.9248,0.8507
2003-05-15,0.9249,0.8215
2003-05-16,0.9012,0.8058
2003-05-17,0.9221,0.8292
2003-05-18,0.8899,0.8052
2003-05-20,0.9363,0.8407
2003-05-22,0.7946,0.742
2003-05-24,0.9363,0.8323
2003-05-28,0.8932,0.8258
2003-05-29,0.9113,0.8131
2003-05-30,0.9024,0.7629
2003-06-01,0.8673,0.7277
2003-06-02,0.6995,0.5908
2003-06-08,0.5908,0.3848
2003-06-16,0.6735,0.4044
2003-06-18,0.571,0.3107
2003-06-19,0.5122,0.2704
2003-06-20,0.3975,0.2078
2003-06-21,0.3804,0.1783
2003-06-22,0.3079,0.1295
2003-06-23,0.2645,0.1859
2003-06-24,0.272,0.2149
2003-06-25,0.3313,0.1883
2003-06-29,0.2606,0.1387
2003-06-30,0.1706,0.078
2003-07-02,0.43,0.355
2003-07-04,0.2948,0.2015
2003-07-06,0.4462,0.3977
2003-07-07,0.2496,0.198
2003-07-08,0.3634,0.2998
2003-07-09,0.2865,0.2152
2003-07-11,0.3331,0.2817
2003-07-12,0.222,0.1601
2003-07-13,0.195,0.1525
2003-07-14,0.0473,0.0461
2003-07-15,0.0895,0.0661
2003-07-16,0.2648,0.2125
2003-07-19,0.1018,0.0661
2003-07-21,0.0317,0.0199
2003-07-22,0.3571,0.2688
2003-07-23,0.497,0.4749
2003-07-28,0.21,0.1711
2003-07-31,0.2883,0.2857
2003-08-08,0.0012,-0.0027
2003-08-14,0.0297,0.0251
2003-08-17,-0.0037,-0.004
2003-08-21,0.0006,-0.0026
2003-08-22,-0.001,-0.002
2003-08-23,0.0003,-0.0012
2003-08-26,0.0024,0.0002
2003-08-27,-0.008,-0.0085
2003-08-28,0.0026,0.0001
2003-08-29,0.0058,-0.0004
2003-08-31,0.0029,0.0003
2003-09-01,0.0168,0.0162
2003-09-02,0.0031,-0.0009
2003-09-05,0.0032,0.0001
2003-09-11,0.0031,0.0055
2003-09-12,0.0019,0.0015
2003-09-15,0.0063,0.0002
2003-09-18,0.004,0.0004
2003-09-20,0.0027,0.0009
2003-09-29,0.0111,0.0005
2003-10-04,0.0325,0.0183
2003-10-07,0.0176,0.009
2003-10-19,0.0356,0.0204
2003-10-29,0.1809,0.1272
2003-10-31,0.4338,0.4345
2004-02-06,0.8567,0.7356
2004-02-13,0.3785,0.2099
2004-02-15,0.7676,0.6925
2004-02-16,0.5055,0.4054
2004-02-24,0.8073,0.7602
2004-03-06,0.8329,0.7883
2004-03-10,0.6111,0.5362
2004-03-11,0.8904,0.8293
2004-03-18,0.8214,0.7583
2004-03-19,0.5375,0.4556
2004-04-07,0.9203,0.8606
2004-04-08,0.92,0.8758
2004-04-09,0.9131,0.8498
2004-04-10,0.9227,0.8725
2004-04-25,0.9259,0.8695
2004-04-26,0.7176,0.6299
2004-04-29,0.9228,0.8508
2004-05-02,0.8565,0.7963
2004-05-04,0.8965,0.8291
2004-05-07,0.9404,0.879
2004-05-22,0.9389,0.8598
2004-05-23,0.9235,0.8463
2004-06-06,0.8479,0.7122
2004-06-07,0.8638,0.7191
2004-06-08,0.2203,0.108
2004-06-12,0.6933,0.5173
2004-06-14,0.4167,0.3558
2004-06-15,0.473,0.2349
2004-06-16,0.2512,0.16
2004-06-17,0.3606,0.157
2004-06-21,0.3538,0.2181
2004-06-23,0.3277,0.2223
2004-06-24,0.2948,0.1817
2004-06-25,0.3858,0.2961
2004-06-30,0.1111,0.0443
2004-07-04,0.206,0.1545
2004-07-05,0.3027,0.2247
2004-07-06,0.364,0.2909
2004-07-07,0.2722,0.2298
2004-07-08,0.1729,0.1194
2004-07-11,0.2213,0.1539
2004-07-14,0.1967,0.1542
2004-07-15,0.0724,0.0516
2004-07-18,0.167,0.1318
2004-07-22,0.1769,0.1166
2004-07-23,0.0857,0.0611
2004-07-24,0.122,0.0888
2004-07-26,0.1618,0.1239
2004-07-27,0.2456,0.2041
2004-07-28,0.2411,0.1841
2004-07-29,0.3399,0.2687
2004-07-31,0.0245,0.016
2004-08-03,0.0196,0.0126
2004-08-10,-0.01,-0.01
2004-08-12,0.0728,0.0498
2004-08-13,0.0053,-0.0017
2004-08-14,0.0427,0.0254
2004-08-19,0.0177,0.0138
2004-08-22,0.0081,0.0022
2004-08-24,0.0061,0.0003
2004-09-03,0.0014,-0.0008
2004-09-10,0.0293,0.0216
2004-09-11,0.0063,0.0018
2004-09-12,0.0051,-0.0002
2004-09-28,0.0138,0.0064
2004-10-04,0.033,0.0234
2004-10-07,0.032,0.0135
2004-10-09,0.2139,0.1912
2004-10-11,0.2231,0.1933
2004-10-15,0.3697,0.2594
2004-10-16,0.0604,0.0339
2004-10-18,0.1576,0.1368
2004-10-27,0.3132,0.2492
2004-10-28,0.4765,0.4167
2004-10-29,0.7692,0.6905
2004-10-31,0.3698,0.2528
2005-02-06,0.8259,0.7138
2005-02-07,0.4092,0.2657
2005-02-08,0.689,0.5642
2005-02-09,0.8408,0.7594
2005-02-11,0.815,0.7477
2005-02-13,0.6096,0.5154
2005-02-14,0.5727,0.484
2005-02-25,0.7066,0.6358
2005-03-14,0.6557,0.5907
2005-03-18,0.9117,0.8563
2005-03-22,0.8817,0.8242
2005-03-23,0.8579,0.7884
2005-04-06,0.8938,0.8192
2005-04-12,0.9006,0.8422
2005-04-17,0.9288,0.8636
2005-04-18,0.9009,0.8527
2005-04-19,0.9272,0.8576
2005-04-21,0.9305,0.8619
2005-04-26,0.9249,0.8705
2005-04-27,0.9233,0.857
2005-04-28,0.9046,0.8448
2005-04-29,0.8817,0.8071
2005-05-02,0.9283,0.8475
2005-05-04,0.9706,0.8994
2005-05-05,0.9495,0.8795
2005-05-09,0.6003,0.5067
2005-05-12,0.8942,0.7895
2005-05-16,0.9573,0.8742
2005-05-17,0.8019,0.6526
2005-05-18,0.9397,0.8528
2005-05-22,0.9283,0.8412
2005-05-24,0.9402,0.8502
2005-05-25,0.7929,0.6839
2005-05-26,0.9096,0.8024
2005-05-27,0.9109,0.7841
2005-05-31,0.597,0.3774
2005-06-01,0.7258,0.5944
2005-06-02,0.6902,0.5432
2005-06-07,0.5783,0.4408
2005-06-08,0.5752,0.4417
2005-06-10,0.5066,0.3484
2005-06-11,0.4626,0.343
2005-06-14,0.467,0.3313
2005-06-16,0.499,0.3742
2005-06-17,0.5595,0.4677
2005-06-18,0.3913,0.2156
2005-06-22,0.4585,0.3773
2005-06-23,0.4411,0.3358
2005-06-28,0.239,0.1577
2005-06-30,0.3065,0.2215
2005-07-01,0.3657,0.3369
2005-07-03,0.3379,0.2564
2005-07-04,0.3691,0.2884
2005-07-06,0.3066,0.2292
2005-07-08,0.3545,0.2703
2005-07-10,0.1102,0.0752
2005-07-11,0.2221,0.1396
2005-07-12,0.2015,0.1376
2005-07-13,0.3628,0.2609
2005-07-16,0.2777,0.1923
2005-07-17,0.3274,0.2324
2005-07-18,0.3573,0.2744
2005-07-23,0.0593,0.0255
2005-07-30,0.2063,0.1688
2005-08-03,0.2472,0.2029
2005-08-09,-0.0048,-0.0073
2005-08-10,0.0035,0.0
2005-08-11,0.0031,0.0001
2005-08-14,0.2903,0.2935
2005-08-15,0.0001,-0.0012
2005-08-17,0.0838,0.0463
2005-08-19,0.0022,-0.0003
2005-08-21,0.1184,0.1132
2005-08-24,0.0044,-0.0001
2005-08-26,0.1541,0.0998
2005-09-04,0.0042,0.0002
2005-09-06,0.0048,-0.0007
2005-09-10,0.0066,0.0021
2005-09-12,0.0193,0.0144
2005-09-20,0.0069,0.0046
2005-10-04,0.0554,0.0402
2005-10-06,0.022,0.0162
2005-10-12,0.2944,0.2133
2005-10-14,0.3116,0.2005
2005-10-19,0.6466,0.5858
2005-10-20,0.3255,0.2763
2005-10-26,0.7812,0.6566
2005-10-29,0.1092,0.061
2005-10-30,0.0852,0.0646
2005-10-31,0.0763,0.04
2006-02-04,0.5236,0.663
2006-02-05,0.9263,0.7477
2006-02-09,0.493,0.3744
2006-02-10,0.8809,0.7875
2006-02-12,0.8625,0.7704
2006-02-13,0.8926,0.805
2006-02-18,0.6656,0.5713
2006-02-23,0.799,0.7308
2006-03-01,0.7752,0.7166
2006-03-04,0.8849,0.8393
2006-03-05,0.8433,0.7773
2006-03-08,0.8438,0.7726
2006-03-15,0.5873,0.527
2006-03-18,0.8076,0.7308
2006-03-19,0.883,0.8197
2006-03-24,0.8674,0.7871
2006-03-29,0.8393,0.772
2006-03-30,0.8311,0.7692
2006-03-31,0.8739,0.8085
2006-04-01,0.7895,0.7128
2006-04-02,0.9163,0.8537
2006-04-03,0.8941,0.8203
2006-04-04,0.9265,0.8665
2006-04-05,0.8094,0.7296
2006-04-19,0.8791,0.8119
2006-04-20,0.9622,0.8847
2006-04-21,0.9273,0.8659
2006-04-22,0.9277,0.8489
2006-04-23,0.9326,0.8696
2006-04-24,0.9199,0.8647
2006-05-04,0.9303,0.8591
2006-05-09,0.8989,0.7633
2006-05-10,0.8855,0.7396
2006-05-14,0.8354,0.6782
2006-05-15,0.8322,0.6818
2006-05-20,0.7364,0.6071
2006-05-23,0.7539,0.6251
2006-05-24,0.7527,0.6598
2006-05-25,0.6834,0.5728
2006-05-28,0.5582,0.4401
2006-05-29,0.3067,0.1682
2006-05-30,0.6621,0.5623
2006-05-31,0.6202,0.5307
2006-06-01,0.4009,0.276
2006-06-02,0.2858,0.1346
2006-06-04,0.4142,0.3266
2006-06-07,0.2553,0.1312
2006-06-08,0.2579,0.214
2006-06-09,0.0928,0.0398
2006-06-10,0.2312,0.1368
2006-06-11,0.2723,0.1765
2006-06-12,0.2801,0.1884
2006-06-14,0.2377,0.1719
2006-06-15,0.3807,0.2981
2006-06-16,0.4724,0.3961
2006-06-17,0.3586,0.2991
2006-06-20,0.2895,0.2236
2006-06-22,0.2639,0.2233
2006-06-23,0.2178,0.1573
2006-06-25,0.1644,0.1171
2006-06-26,0.0304,0.016
2006-06-27,0.0255,0.0118
2006-06-28,0.0411,0.0164
2006-06-29,0.1426,0.0926
2006-06-30,0.0759,0.0563
2006-07-02,0.1771,0.132
2006-07-03,0.1548,0.1459
2006-07-04,0.2651,0.1955
2006-07-05,0.299,0.2405
2006-07-07,0.3329,0.2562
2006-07-08,0.4462,0.4322
2006-07-09,0.0761,0.0557
2006-07-11,0.0786,0.0559
2006-07-12,0.0568,0.0487
2006-07-13,0.0621,0.0409
2006-07-15,0.0414,0.021
2006-07-17,0.043,0.0248
2006-07-19,-0.0005,-0.0011
2006-07-20,0.0025,0.0002
2006-07-26,0.0039,-0.005
2006-07-29,-0.0044,-0.0039
2006-07-30,0.0049,-0.0008
2006-07-31,-0.0009,-0.0004
2006-08-01,0.0022,0.0003
2006-08-02,0.0026,-0.0002
2006-08-03,0.0254,0.0327
2006-08-04,0.0015,-0.001
2006-08-05,0.0021,-0.0003
2006-08-06,0.0718,0.0429
2006-08-07,0.0002,-0.0005
2006-08-08,0.0002,-0.0003
2006-08-09,-0.0021,-0.0008
2006-08-13,-0.0091,-0.0081
2006-08-14,-0.0009,-0.0009
2006-08-15,0.002,-0.002
2006-08-16,-0.01,-0.01
2006-08-18,-0.01,-0.01
2006-08-19,-0.0013,-0.0002
2006-08-20,0.0034,-0.0007
2006-08-21,0.0027,0.0003
2006-08-22,0.1589,0.0982
2006-09-03,0.0049,-0.0005
2006-09-04,0.0165,0.0102
2006-09-06,0.0033,-0.0003
2006-09-07,0.0087,0.0036
2006-09-11,0.0206,0.015
2006-09-16,0.002,-0.0008
2006-09-17,-0.0073,-0.0065
2006-09-18,0.0037,-0.0002
2006-09-19,0.0012,-0.0006
2006-09-29,0.0479,0.0427
2006-10-08,0.0358,0.0227
2006-10-13,0.0513,0.0391
2006-10-26,0.2726,0.1884
2006-11-05,0.4667,0.2811
2006-11-07,0.4186,0.4222
2007-02-05,0.5082,0.653
2007-02-08,0.8661,0.7283
2007-02-10,0.9551,0.8455
2007-02-11,0.7927,0.6927
2007-02-13,0.3479,0.2345
2007-02-15,0.3043,0.1857
2007-02-16,0.776,0.7306
2007-02-18,0.8577,0.8144
2007-02-19,0.6973,0.6137
2007-02-25,0.8055,0.7481
2007-03-01,0.7121,0.6234
2007-03-15,0.4666,0.3956
2007-03-24,0.8615,0.7905
2007-03-25,0.8902,0.8218
2007-03-30,0.6738,0.5814
2007-04-03,0.9156,0.8581
2007-04-05,0.8788,0.8139
2007-04-06,0.9276,0.8749
2007-04-07,0.9308,0.8617
2007-04-09,0.857,0.7937
2007-04-14,0.9012,0.8468
2007-04-15,0.9598,0.9274
2007-04-20,0.6323,0.5506
2007-04-21,0.919,0.8488
2007-04-22,0.929,0.8557
2007-04-23,0.9415,0.8687
2007-04-24,0.9326,0.8547
2007-04-27,0.9562,0.8903
2007-05-04,0.946,0.8835
2007-05-05,0.9294,0.8598
2007-05-08,0.9395,0.8527
2007-05-09,0.9403,0.8592
2007-05-10,0.9358,0.8501
2007-05-18,0.9277,0.8471
2007-05-19,0.9264,0.8515
2007-05-20,0.9309,0.8422
2007-05-21,0.9278,0.831
2007-05-27,0.9314,0.8383
2007-05-28,0.9258,0.8245
2007-05-30,0.9109,0.8035
2007-05-31,0.9207,0.8155
2007-06-05,0.9907,0.8752
2007-06-06,0.5267,0.3675
2007-06-13,0.771,0.6491
2007-06-14,0.6279,0.37
2007-06-17,0.5084,0.2918
2007-06-18,0.2121,0.1221
2007-06-22,0.3295,0.1927
2007-06-23,0.3259,0.2211
2007-06-24,0.2116,0.1343
2007-06-25,0.315,0.1974
2007-06-26,0.3473,0.2341
2007-06-27,0.3985,0.2867
2007-06-28,0.3127,0.2058
2007-06-29,0.3025,0.2046
2007-06-30,0.192,0.1382
2007-07-01,0.2683,0.1923
2007-07-02,0.1708,0.1243
2007-07-03,0.1603,0.0934
2007-07-04,0.2223,0.1667
2007-07-05,0.2118,0.1609
2007-07-06,0.1639,0.1261
2007-07-07,0.1375,0.108
2007-07-08,0.0866,0.0646
2007-07-09,0.1393,0.1014
2007-07-10,0.0028,-0.0002
2007-07-11,0.0119,-0.0015
2007-07-12,0.0057,-0.0043
2007-07-13,0.0035,-0.0018
2007-07-14,0.0032,-0.0008
2007-07-15,0.002,-0.0027
2007-07-16,0.0196,0.006
2007-07-17,0.0213,0.0087
2007-07-18,0.0564,0.0343
2007-07-19,0.2205,0.1684
2007-07-21,0.2538,0.1769
2007-07-26,-0.0018,-0.0005
2007-07-27,0.0037,-0.0006
2007-07-28,0.0017,0.0002
2007-07-30,0.003,0.0001
2007-08-02,0.0476,0.0236
2007-08-03,-0.002,-0.0008
2007-08-04,0.0483,0.0381
2007-08-06,0.0785,0.0827
2007-08-09,0.0121,0.0036
2007-08-10,0.0707,0.0396
2007-08-23,0.0038,-0.0007
2007-08-26,-0.003,-0.0046
2007-08-30,0.003,-0.0007
2007-09-02,0.0023,0.0097
2007-09-09,0.0303,0.0165
2007-09-11,0.0024,-0.0007
2007-09-18,0.0041,-0.0001
2007-09-19,0.0091,0.004
2007-10-04,0.1472,0.1278
2007-10-11,0.0305,0.0148
2007-10-15,0.1908,0.1392
2007-10-26,0.2764,0.2068
2007-10-27,0.3957,0.3397
2008-02-05,0.5619,0.7467
2008-02-06,0.7478,0.5922
2008-02-09,0.865,0.778
2008-02-10,0.3644,0.2501
2008-02-13,0.5775,0.435
2008-02-21,0.6207,0.5347
2008-02-22,0.831,0.7674
2008-02-23,0.8876,0.8059
2008-02-29,0.8639,0.8228
2008-04-07,0.9101,0.8505
2008-04-08,0.858,0.8044
2008-04-09,0.8282,0.7686
2008-04-11,0.8848,0.8273
2008-04-12,0.8129,0.7404
2008-04-13,0.8616,0.8024
2008-04-18,0.9128,0.854
2008-04-20,0.9323,0.8664
2008-04-27,0.8962,0.8395
2008-04-29,0.933,0.867
2008-04-30,0.9127,0.8506
2008-05-02,0.9303,0.8608
2008-05-04,0.9331,0.8556
2008-05-05,0.9129,0.8423
2008-05-06,0.93,0.8519
2008-05-07,0.9047,0.8287
2008-05-08,0.9192,0.8463
2008-05-10,0.9203,0.8395
2008-05-11,0.9388,0.861
2008-05-15,0.9407,0.8579
2008-05-16,0.8631,0.7537
2008-05-18,0.3323,0.199
2008-05-22,0.9003,0.8177
2008-05-24,0.9063,0.8161
2008-05-25,0.9484,0.8366
2008-05-29,0.7435,0.5817
2008-06-02,0.4087,0.2682
2008-06-06,0.8926,0.7454
2008-06-08,0.8301,0.6892
2008-06-09,0.7453,0.6079
2008-06-10,0.7424,0.6117
2008-06-11,0.6694,0.5591
2008-06-18,0.3832,0.2411
2008-06-20,0.4207,0.3718
2008-06-21,0.2691,0.1815
2008-06-22,0.2702,0.1335
2008-06-26,0.3787,0.3133
2008-06-27,0.3492,0.254
2008-06-28,0.5394,0.429
2008-06-30,0.2501,0.1361
2008-07-01,0.175,0.1118
2008-07-02,0.3185,0.2101
2008-07-03,0.3807,0.2773
2008-07-04,0.396,0.2968
2008-07-05,0.3502,0.2534
2008-07-06,0.312,0.2417
2008-07-07,0.3335,0.2589
2008-07-10,0.1862,0.1221
2008-07-11,0.1275,0.078
2008-07-12,0.1484,0.1179
2008-07-13,0.034,0.0208
2008-07-20,0.2173,0.1482
2008-07-21,0.2535,0.1906
2008-07-23,0.0663,0.0448
2008-07-25,0.2119,0.1708
2008-07-28,0.0039,-0.0008
2008-07-29,0.0004,-0.0002
2008-07-30,0.0047,-0.0003
2008-07-31,0.2042,0.1663
2008-08-01,0.0056,-0.0006
2008-08-02,0.0011,0.0008
2008-08-07,0.0043,0.0007
2008-08-09,0.041,0.0273
2008-08-12,0.0043,-0.0018
2008-08-15,-0.0019,-0.0004
2008-08-16,0.0486,0.0415
2008-08-18,-0.0005,-0.001
2008-08-19,0.0138,0.0071
2008-08-21,-0.0059,-0.0063
2008-08-23,0.0014,0.0089
2008-08-25,0.003,-0.0003
2008-09-03,0.0058,0.0002
2008-09-06,0.0053,-0.0002
2008-09-09,0.0553,0.0423
2008-09-17,0.0887,0.0546
2008-10-06,0.0105,-0.0027
2008-10-08,0.0271,0.0146
2008-10-21,0.0371,0.0209
2008-10-27,0.2388,0.1624
2008-10-28,0.463,0.4328
2008-10-29,0.0768,0.0473
2008-10-30,0.2263,0.1781
2008-10-31,0.482,0.4062
2008-11-02,0.3941,0.2917
2008-11-03,0.5809,0.4623
