system:time_start,B1,B2,B1_interpolate,B2_interpolate,B1_interpolate_phenology,B2_interpolate_phenology
2014-06-12,0.8629,0.7283,0.8629,0.7283,,
2014-06-13,,,0.8543000000000001,0.7113499999999999,,
2014-06-14,0.8457,0.6944,0.8457,0.6944,,
2014-06-15,,,0.8457,0.6944,,
2014-06-16,,,0.5629333333333334,0.3598833333333333,,
2014-06-17,0.4411,0.198,0.4411,0.198,,
2014-06-18,,,0.402,0.18725,,
2014-06-19,0.3629,0.1765,0.3629,0.1765,,
2014-06-20,,,0.3086,0.16865,,
2014-06-21,0.2543,0.1608,0.2543,0.1608,,
2014-06-22,0.2369,0.0761,0.2369,0.0761,,
2014-06-23,0.2118,0.0455,0.2118,0.0455,,PO
2014-06-24,0.1693,0.0084,0.1693,0.0084,PO,
2014-06-25,0.1207,-0.01,0.1207,-0.01,,
2014-06-26,0.2162,0.0726,0.2162,0.0726,,
2014-06-27,0.2457,0.1173,0.2457,0.1173,,
2014-06-28,0.2461,0.1642,0.2461,0.1642,,
2014-06-29,0.2649,0.1292,0.2649,0.1292,,
2014-06-30,0.2708,0.1726,0.2708,0.1726,,
2014-07-01,0.1882,0.1205,0.1882,0.1205,,
2014-07-02,,,0.2143,0.14625,,
2014-07-03,0.2404,0.172,0.2404,0.172,,
2014-07-04,0.3432,0.2698,0.3432,0.2698,,
2014-07-05,0.338,0.2699,0.338,0.2699,,
2014-07-06,,,0.3394333333333333,0.2504333333333333,,
2014-07-07,,,0.338,0.2699,,
2014-07-08,0.3371,0.2116,0.3371,0.2116,,
2014-07-09,0.4363,0.3658,0.4363,0.3658,,
2014-07-10,0.3643,0.2815,0.3643,0.2815,,
2014-07-11,,,0.3762999999999999,0.294375,,
2014-07-12,,,0.40737,0.31315,,
2014-07-13,,,0.42115,0.32945,,
2014-07-14,,,0.3762999999999999,0.294375,,
2014-07-15,,,0.3702999999999999,0.2879374999999999,,
2014-07-16,0.478,0.3774,0.478,0.3774,,
2014-07-17,,,0.24175,0.18915,,
2014-07-18,,,0.24175,0.18915,,
2014-07-19,,,0.24175,0.18915,PD,
2014-07-20,,,0.2381454166666666,0.1851295833333333,,
2014-07-21,0.0055,0.0009,0.0055,0.0009,,
2014-07-22,,,0.1853952573529411,0.1439703125,,
2014-07-23,,,0.24175,0.18915,,
2014-07-24,,,0.160328125,0.1245803125,,
2014-07-25,,,0.0348625,0.02498125,,
2014-07-26,,,0.064225,0.0482625,,
2014-07-27,,,0.00505,0.0013,,
2014-07-28,,,0.0046,0.00133,,
2014-07-29,,,0.0046,0.00133,OW,
2014-07-30,,,0.0216583333333333,0.0139191666666666,,
2014-07-31,,,0.0282604166666666,0.0194502083333333,,
2014-08-01,,,0.0534837622549019,0.0381548958333333,,
2014-08-02,0.0046,0.0017,0.0046,0.0017,,
2014-08-03,,,0.00325,0.00105,,
2014-08-04,,,0.0046,0.0017,,
2014-08-05,0.0019,0.0004,0.0019,0.0004,,
2014-08-06,0.0589,0.038,0.0589,0.038,,
2014-08-07,,,0.0477999999999999,0.0315299999999999,,
2014-08-08,,,0.0775,0.0518499999999999,,
2014-08-09,,,0.0775,0.0518499999999999,,
2014-08-10,0.0961,0.0657,0.0961,0.0657,,
2014-08-11,,,0.1001309523809523,0.0835161904761904,,
2014-08-12,,,0.13555,0.12265,,
2014-08-13,,,0.0914666666666666,0.0814333333333333,,
2014-08-14,,,0.0914666666666666,0.0657,,
2014-08-15,0.175,0.1796,0.175,0.1796,,
2014-08-16,0.0033,-0.001,0.0033,-0.001,,
2014-08-17,,,0.0043,-0.0005,,
2014-08-18,0.0053,0.0,0.0053,0.0,,
2014-08-19,0.0782,0.0608,0.0782,0.0608,,
2014-08-20,0.0015,0.0008,0.0015,0.0008,,
2014-08-21,0.0045,-0.0011,0.0045,-0.0011,,
2014-08-22,,,0.0018,-0.0006,,
2014-08-23,-0.0009,-0.0001,-0.0009,-0.0001,,
2014-08-24,,,-0.0003666666666666,0.0006666666666666,,
2014-08-25,,,-0.0003666666666666,0.0006666666666666,,
2014-08-26,,,-0.0009,0.0027,,
2014-08-27,,,0.0486047619047619,0.0477809523809523,,
2014-08-28,-0.002,0.0027,-0.002,0.0027,,
2014-08-29,0.2261,0.2191,0.2261,0.2191,,
2014-08-30,,,0.1148,0.1095,,
2014-08-31,0.0035,-0.0001,0.0035,-0.0001,,
2014-09-01,0.0061,0.0,0.0061,0.0,,
2014-09-02,,,0.00365,-0.00115,,
2014-09-03,0.0012,-0.0023,0.0012,-0.0023,,
2014-09-04,,,0.00275,-0.0015999999999999,,
2014-09-05,0.0043,-0.0009,0.0043,-0.0009,,
2014-09-06,,,0.00295,-0.0007333333333333,,
2014-09-07,,,0.0030499999999999,-0.0003,,
2014-09-08,0.0018,0.0003,0.0018,0.0003,,
2014-09-09,,,0.00365,-0.0003,,
2014-09-10,,,0.0101877489177489,0.0061928138528138,,
2014-09-11,,,0.0043,0.0003,,
2014-09-12,,,0.0123833333333333,0.01,,
2014-09-13,,,0.026,0.0179,,
2014-09-14,,,0.0210319047619047,0.0154542857142857,,
2014-09-15,,,0.0210319047619047,0.0141799999999999,,
2014-09-16,,,0.0205595670995671,0.0133303896103896,,
2014-09-17,0.0323,0.03,0.0323,0.03,,
2014-09-18,,,0.026,0.0179,,
2014-09-19,,,0.026,0.0179,,
2014-09-20,,,0.02274,0.0141799999999999,,
2014-09-21,0.0197,0.0058,0.0197,0.0058,FO,
2014-09-22,0.016,0.0086,0.016,0.0086,,FO
2014-09-23,,,0.0197,0.0086,,
2014-09-24,,,0.02605,0.01545,,
2014-09-25,0.0361,0.0223,0.0361,0.0223,,
2014-09-26,,,0.0715444444444444,0.0591822222222222,,
2014-09-27,,,0.0361,0.0223,,
2014-09-28,,,0.1169699999999999,0.10327,,
2014-09-29,,,0.1797,0.1641,,
2014-09-30,,,0.2069399999999999,0.19034,,
2014-10-01,,,0.19332,0.17722,,
2014-10-02,,,0.2135442857142857,0.1966442857142857,,
2014-10-03,0.3233,0.3059,0.3233,0.3059,,
2014-10-04,,,0.2478,0.2297,,
2014-10-05,,,0.2478,0.2297,,
2014-10-06,0.1723,0.1535,0.1723,0.1535,,
2014-10-07,,,0.2135442857142857,0.1966442857142857,,
2014-10-08,,,0.2254148412698412,0.2045245634920635,,
2014-10-09,,,0.2135442857142857,0.1966442857142857,,
2014-10-10,,,0.2519670995670995,0.2247504329004329,,
2014-10-11,,,0.2478,0.2297,,
2014-10-12,,,0.2911333333333333,0.2518666666666667,,
2014-10-13,,,0.1723,0.1535,,
2014-10-14,,,0.2090404761904762,0.1721238095238095,,
2014-10-15,,,0.2090404761904762,0.1721238095238095,,
2014-10-16,,,0.2739817001180638,0.235320720188902,,
2014-10-17,,,0.2694666666666666,0.2407833333333333,,
2014-10-18,,,0.2989952123507806,0.2601235152662993,,
2014-10-19,0.4533,0.3724,0.4533,0.3724,,
2014-10-20,0.113,0.0891,0.113,0.0891,,
2014-10-21,,,0.12475,0.0912,,
2014-10-22,0.1365,0.0933,0.1365,0.0933,,
2014-10-23,0.4172,0.3809,0.4172,0.3809,,
2014-10-24,,,0.4315748917748918,0.3735374458874458,,
2014-10-25,,,0.4172,0.3809,,
2014-10-26,,,0.4852666666666667,0.4282333333333333,,
2014-10-27,,,0.4172,0.3809,,
2014-10-28,,,0.6202238095238096,0.5306619047619048,,
2014-10-29,,,0.6605833333333333,0.5508166666666666,,
2014-10-30,0.9021,0.8105,0.9021,0.8105,,
2014-10-31,0.4024,0.3073,0.4024,0.3073,,
2014-11-01,0.8815,0.7334,0.8815,0.7334,,
2014-11-02,,,0.8359,0.6734,,
2014-11-03,,,,,,
2014-11-04,0.8359,0.6734,0.8359,0.6734,,
