system:time_start,B1
2000-02-26,0.6441333333333333
2000-03-07,0.9226
2000-03-09,0.9021555555555556
2000-03-11,0.9334222222222224
2000-03-14,0.7218777777777777
2000-03-19,1.0133333333333334
2000-03-22,0.8927444444444445
2000-03-23,0.9020888888888888
2000-03-26,0.9421222222222222
2000-03-31,0.9052777777777776
2000-04-04,0.8475111111111111
2000-04-08,0.8992571428571429
2000-04-09,0.8510222222222222
2000-04-11,0.9211
2000-04-14,0.9023
2000-04-17,0.9165444444444444
2000-04-18,0.927925
2000-04-22,0.9459
2000-04-28,0.9566666666666668
2000-05-01,0.93505
2000-05-07,0.8916333333333334
2000-05-09,0.8819777777777777
2000-05-10,0.8691444444444445
2000-05-17,0.7817333333333334
2000-05-18,0.8936666666666667
2000-05-19,0.7808444444444445
2000-05-20,0.8616
2000-05-24,0.9017777777777778
2000-05-25,0.8989875
2000-05-26,0.8279333333333333
2000-06-01,0.8892333333333333
2000-06-06,0.8784111111111111
2000-06-07,0.7826888888888889
2000-06-13,0.3935571428571428
2000-06-14,0.3668666666666667
2000-06-30,0.2680444444444444
2000-07-02,0.2593666666666667
2000-07-03,0.1244666666666666
2000-07-04,0.2044888888888889
2000-07-05,0.0674111111111111
2000-07-06,0.0951444444444444
2000-07-07,0.1480222222222222
2000-07-08,0.1771555555555555
2000-07-09,0.0684888888888888
2000-07-10,0.0697111111111111
2000-07-14,0.0424777777777777
2000-07-15,0.0473777777777777
2000-07-16,0.0362888888888888
2000-07-17,0.0529222222222222
2000-07-18,0.0287222222222222
2000-07-19,0.0826666666666666
2000-07-23,0.0115555555555555
2000-07-24,0.0089888888888888
2000-07-25,0.0069444444444444
2000-07-27,0.9727
2000-07-28,0.0068444444444444
2000-07-30,0.0177777777777777
2000-07-31,0.0040444444444444
2000-08-02,-0.01
2000-08-03,0.0020111111111111
2000-08-04,0.0061333333333333
2000-08-05,0.1005625
2000-08-29,0.0069222222222222
2000-08-31,0.0104333333333333
2000-09-01,0.0065888888888888
2000-09-02,0.0073777777777777
2000-09-06,0.0028888888888888
2000-09-13,0.017
2000-10-05,0.0363333333333333
2000-10-09,0.0220333333333333
2000-10-13,0.0320666666666666
2000-10-15,0.0309
2000-11-05,0.5107222222222222
2000-11-07,0.5537333333333333
2000-11-09,0.3978333333333333
2000-11-11,0.4814
2001-02-02,0.3575333333333333
2001-02-04,0.4559777777777777
2001-02-05,0.6646
2001-02-08,0.6866666666666666
2001-02-09,0.7008625
2001-02-11,0.88285
2001-02-12,0.8593
2001-02-14,0.6158
2001-02-18,0.6734666666666667
2001-02-19,0.7997
2001-02-21,0.3520555555555555
2001-02-23,0.6631714285714285
2001-02-25,0.8434125
2001-02-27,0.8752555555555556
2001-03-09,0.9295833333333332
2001-03-10,0.7392
2001-03-11,0.9075444444444444
2001-03-13,0.8897111111111111
2001-03-16,0.8887714285714285
2001-03-30,0.9100333333333334
2001-04-03,0.9176444444444444
2001-04-06,0.878211111111111
2001-04-07,0.9434444444444444
2001-04-08,0.9165333333333332
2001-04-09,0.5904
2001-04-10,0.9172111111111112
2001-04-11,0.8738555555555556
2001-04-12,0.9246111111111112
2001-04-13,0.9351666666666668
2001-04-16,0.9366666666666666
2001-04-19,0.9654
2001-04-22,0.77095
2001-04-25,0.9022888888888888
2001-04-26,0.9154888888888888
2001-04-27,0.9224444444444444
2001-04-28,0.8761222222222222
2001-04-30,0.8615777777777778
2001-05-02,0.9378888888888888
2001-05-03,0.9494777777777778
2001-05-06,0.8569888888888889
2001-05-07,0.9835333333333334
2001-05-20,0.4389125
2001-05-26,0.7670888888888888
2001-05-30,0.9620444444444444
2001-06-04,0.8652555555555556
2001-06-12,0.7498222222222222
2001-07-04,0.2867
2001-07-05,0.1309
2001-07-13,0.0623555555555555
2001-07-14,0.0611777777777777
2001-07-15,0.0962777777777777
2001-07-16,0.0697111111111111
2001-07-18,0.0636666666666666
2001-07-20,0.1099
2001-07-22,0.0802
2001-07-23,0.1026333333333333
2001-07-24,0.0360555555555555
2001-07-25,0.0451333333333333
2001-07-26,0.0365888888888888
2001-07-27,0.3156333333333333
2001-07-29,0.1147499999999999
2001-07-30,0.0672555555555555
2001-07-31,0.0008333333333333
2001-08-03,0.0143111111111111
2001-08-04,0.0158888888888888
2001-08-05,0.0108111111111111
2001-08-08,0.0135
2001-08-15,0.0083888888888888
2001-08-18,-0.0019555555555555
2001-08-19,0.0073333333333333
2001-08-22,0.0015
2001-08-23,-0.0026222222222222
2001-08-24,0.0024333333333333
2001-08-29,0.0035111111111111
2001-08-30,0.0699444444444444
2001-09-02,0.0043333333333333
2001-09-03,0.0049444444444444
2001-09-04,0.0089333333333333
2001-09-06,-7.777777777777789e-05
2001-09-11,-0.0012555555555555
2001-09-12,0.0065333333333333
2001-09-13,-0.0006888888888888
2001-09-14,0.0031555555555555
2001-09-21,0.0366222222222222
2001-09-22,0.0098555555555555
2001-09-24,-0.0014111111111111
2001-09-25,0.0076777777777777
2001-10-01,0.1724
2001-10-05,0.0237555555555555
2001-10-16,0.2331375
2001-10-18,0.0338333333333333
2001-10-29,0.565
2001-11-04,0.1926111111111111
2002-01-30,0.5462428571428571
2002-02-02,0.5912111111111111
2002-02-04,0.6327
2002-02-08,0.5396777777777777
2002-02-10,0.8718111111111111
2002-02-11,0.4246
2002-02-22,0.6067888888888888
2002-02-23,0.8670555555555556
2002-02-25,0.7786666666666666
2002-02-26,0.8462
2002-02-27,0.8672555555555556
2002-03-01,0.8583333333333333
2002-03-02,0.4427777777777777
2002-03-05,0.4787166666666667
