system:time_start,B1,B1_interpolate
2012-02-16,0.4022555555555555,0.4022555555555555
2012-02-17,,
2012-02-18,,0.5264777777777777
2012-02-19,,0.5234841666666666
2012-02-20,0.6507,0.6507
2012-02-21,0.4821,0.4821
2012-02-22,0.5558875,0.5558875
2012-02-23,,0.54959375
2012-02-24,0.5433,0.5433
2012-02-25,,0.5665162499999999
2012-02-26,,0.5757
2012-02-27,,0.5757
2012-02-28,0.6081,0.6081
2012-02-29,,0.6253216335978836
2012-03-01,,0.6626125
2012-03-02,,0.6714976851851852
2012-03-03,,0.6626125
2012-03-04,0.717125,0.717125
2012-03-05,,0.6892680555555555
2012-03-06,0.6614111111111111,0.6614111111111111
2012-03-07,0.621625,0.621625
2012-03-08,0.6720333333333334,0.6720333333333334
2012-03-09,0.6012,0.6012
2012-03-10,0.6788000000000001,0.6788000000000001
2012-03-11,0.613,0.613
2012-03-12,0.5936,0.5936
2012-03-13,0.6225444444444445,0.6225444444444445
2012-03-14,0.4367333333333333,0.4367333333333333
2012-03-15,,0.5525541666666667
2012-03-16,0.6683749999999999,0.6683749999999999
2012-03-17,,0.7003174999999999
2012-03-18,0.73226,0.73226
2012-03-19,,0.73226
2012-03-20,,0.7417438095238095
2012-03-21,0.7383,0.7383
2012-03-22,0.7546714285714285,0.7546714285714285
2012-03-23,0.70645,0.70645
2012-03-24,0.706275,0.706275
2012-03-25,0.5609241686761379,0.5609241686761379
2012-03-26,,0.6148805050899585
2012-03-27,0.6688368415037791,0.6688368415037791
2012-03-28,,0.6779017540852228
2012-03-29,0.6869666666666666,0.6869666666666666
2012-03-30,,0.7054033333333333
2012-03-31,0.7238399999999999,0.7238399999999999
2012-04-01,0.7009132323137919,0.7009132323137919
2012-04-02,0.551825,0.551825
2012-04-03,0.6241887584877014,0.6241887584877014
2012-04-04,0.734775,0.734775
2012-04-05,,0.6956855845166589
2012-04-06,,0.734775
2012-04-07,,0.7477221008151185
2012-04-08,,0.7477221008151185
2012-04-09,0.7756000000000001,0.7756000000000001
2012-04-10,0.7327913024453556,0.7327913024453556
2012-04-11,,0.7583467384170084
2012-04-12,,0.7525956512226778
2012-04-13,,0.7449191539057564
2012-04-14,0.7724,0.7724
2012-04-15,0.75405,0.75405
2012-04-16,,0.7127588158607483
2012-04-17,0.6714676317214966,0.6714676317214966
2012-04-18,0.8952,0.8952
2012-04-19,0.6535280201339722,0.6535280201339722
2012-04-20,0.8276,0.8276
2012-04-21,,0.7287093400446575
2012-04-22,,0.7598499999999999
2012-04-23,0.705,0.705
2012-04-24,0.7598499999999999,0.7598499999999999
2012-04-25,0.8694,0.8694
2012-04-26,0.7070857219166226,0.7070857219166226
2012-04-27,0.8382,0.8382
2012-04-28,0.9303,0.9303
2012-04-29,0.79608,0.79608
2012-04-30,0.716075,0.716075
2012-05-01,,0.7372541666666667
2012-05-02,0.7584333333333333,0.7584333333333333
2012-05-03,,0.7555632142857143
2012-05-04,,0.7584333333333333
2012-05-05,,0.7590666666666667
2012-05-06,,0.7584333333333333
2012-05-07,0.7636000000000001,0.7636000000000001
2012-05-08,0.7551666666666667,0.7551666666666667
2012-05-09,0.704,0.704
2012-05-10,,0.70765
2012-05-11,,0.7309874999999999
2012-05-12,0.70765,0.70765
2012-05-13,0.7813125,0.7813125
2012-05-14,0.6730666666666667,0.6730666666666667
2012-05-15,0.7721222222222223,0.7721222222222223
2012-05-16,,0.6730666666666667
2012-05-17,,0.6427027875272513
2012-05-18,0.532075,0.532075
2012-05-19,0.6239111403595318,0.6239111403595318
2012-05-20,0.677375,0.677375
2012-05-21,0.7379600000000001,0.7379600000000001
2012-05-22,0.7358833333333333,0.7358833333333333
2012-05-23,0.7400375,0.7400375
2012-05-24,0.7307888888888889,0.7307888888888889
2012-05-25,0.73685,0.73685
2012-05-26,0.6856875,0.6856875
2012-05-27,,0.6052136804461479
2012-05-28,0.5247398608922959,0.5247398608922959
2012-05-29,0.4514,0.4514
2012-05-30,,0.52823
2012-05-31,0.6050599999999999,0.6050599999999999
2012-06-01,0.6400222222222223,0.6400222222222223
2012-06-02,0.5141,0.5141
2012-06-03,0.243725,0.243725
2012-06-04,,0.37743596612413727
2012-06-05,,0.3744828983724117
2012-06-06,0.3744828983724117,0.3744828983724117
2012-06-07,0.47006,0.47006
2012-06-08,0.3546,0.3546
2012-06-09,0.37814,0.37814
2012-06-10,0.316675,0.316675
2012-06-11,0.2700555555555555,0.2700555555555555
2012-06-12,0.2722111111111111,0.2722111111111111
2012-06-13,,0.2700555555555555
2012-06-14,,0.26453333333333334
2012-06-15,,0.2617722222222222
2012-06-16,,0.2604915766448141
2012-06-17,0.2513333333333333,0.2513333333333333
2012-06-18,,0.2506047278778503
2012-06-19,,0.2321116759213308
2012-06-20,,0.28098778394755386
2012-06-21,,0.2453777777777777
2012-06-22,0.2128900185093283,0.2128900185093283
2012-06-23,0.3787399999999999,0.3787399999999999
2012-06-24,0.2453777777777777,0.2453777777777777
2012-06-25,0.163225,0.163225
2012-06-26,,0.3324125
2012-06-27,0.5016,0.5016
2012-06-28,0.2237222222222222,0.2237222222222222
2012-06-29,0.1962124999999999,0.1962124999999999
2012-06-30,0.1131333333333333,0.1131333333333333
2012-07-01,0.1808144678817854,0.1808144678817854
2012-07-02,0.1737777777777777,0.1737777777777777
2012-07-03,0.1469555555555555,0.1469555555555555
2012-07-04,0.1455444444444444,0.1455444444444444
2012-07-05,0.1232,0.1232
2012-07-06,0.07715,0.07715
2012-07-07,0.2636,0.2636
2012-07-08,0.1940222222222222,0.1940222222222222
