system:time_start,B1,B1_interpolate
2017-01-02,0.7131,0.7131
2017-01-03,,
2017-01-04,,0.6186277777777778
2017-01-05,0.5815999999999999,0.5815999999999999
2017-01-06,,0.6186277777777778
2017-01-07,0.6556555555555555,0.6556555555555555
2017-01-08,,0.6388111111111111
2017-01-09,0.6219666666666667,0.6219666666666667
2017-01-10,,0.6038583333333334
2017-01-11,0.58575,0.58575
2017-01-12,,0.6327361111111112
2017-01-13,0.6797222222222222,0.6797222222222222
2017-01-14,0.6316777777777778,0.6316777777777778
2017-01-15,,0.6367544627110103
2017-01-16,,0.6388111111111111
2017-01-17,,0.6352361815433244
2017-01-18,,0.6410111111111111
2017-01-19,,0.6508037037037037
2017-01-20,,0.6410111111111111
2017-01-21,,0.6580498488284202
2017-01-22,,0.6580498488284202
2017-01-23,,0.6586508073936646
2017-01-24,,0.6604534958427815
2017-01-25,0.6410111111111111,0.6410111111111111
2017-01-26,,0.6679833333333334
2017-01-27,0.6949555555555555,0.6949555555555555
2017-01-28,,0.6789063492063492
2017-01-29,0.6628571428571428,0.6628571428571428
2017-01-30,0.6674333333333333,0.6674333333333333
2017-01-31,,0.6411362811791382
2017-02-01,,0.6628571428571428
2017-02-02,,0.6178444444444444
2017-02-03,,0.6674333333333333
2017-02-04,0.5031,0.5031
2017-02-05,0.683,0.683
2017-02-06,,0.7133166666666667
2017-02-07,0.7436333333333334,0.7436333333333334
2017-02-08,0.6209666666666667,0.6209666666666667
2017-02-09,0.7259888888888889,0.7259888888888889
2017-02-10,0.6853777777777778,0.6853777777777778
2017-02-11,,0.6918888888888889
2017-02-12,0.6984,0.6984
2017-02-13,,0.7108111111111111
2017-02-14,0.7232222222222222,0.7232222222222222
2017-02-15,,0.7232222222222222
2017-02-16,,0.7385944444444444
2017-02-17,,0.7385944444444444
2017-02-18,0.7539666666666667,0.7539666666666667
2017-02-19,,0.7232222222222222
2017-02-20,,0.6973611111111111
2017-02-21,,0.6764777777777777
2017-02-22,,0.7152427676889631
2017-02-23,0.6407555555555555,0.6407555555555555
2017-02-24,0.6764777777777777,0.6764777777777777
