system:time_start,B1
2020-02-20,0.34933333333333333
2020-02-22,0.42152811367852344
2020-02-24,0.6251446207364401
2020-02-27,0.7707
2020-03-04,0.7920795944001939
2020-03-09,0.6916
2020-03-11,0.8255037599139743
2020-03-18,0.8176808499177297
2020-03-20,0.5068142584392002
2020-03-25,0.8758328623241849
2020-03-29,1.1803666666666666
2020-04-01,0.9787
2020-04-02,0.9604666666666667
2020-04-03,0.9174412554211087
2020-04-06,0.9477
2020-04-07,0.8712333333333333
2020-04-10,0.889652755525377
2020-04-11,0.9224333333333333
2020-04-12,0.8933656397183736
2020-04-13,0.9719888888888889
2020-04-14,0.8375833333333333
2020-04-17,0.7220222222222222
2020-04-18,0.5900777777777778
2020-04-19,0.8547292484177483
2020-04-20,0.9379333333333333
2020-04-21,0.6688547826608022
2020-04-22,0.7497
2020-04-25,0.7891111111111111
2020-05-01,0.5942992912483215
2020-05-02,0.9442111111111111
2020-05-03,0.88658527080218
2020-05-05,0.6009191539552476
2020-05-09,0.3302333333333333
2020-05-10,0.8568888888888889
2020-05-11,0.9185555555555556
2020-05-12,0.5096555555555555
2020-05-15,0.8590222222222222
2020-05-16,0.6564
2020-05-17,0.8274555555555556
2020-05-18,0.5825666666666667
2020-05-24,0.8145777777777777
2020-05-28,0.9389
2020-05-29,0.80815
2020-05-30,0.5965
2020-06-01,0.24088333333333334
2020-06-03,0.7507666666666667
2020-06-05,0.6439444444444444
2020-06-09,0.7254
2020-06-10,0.5197666666666667
2020-06-11,0.4324764642450545
2020-06-12,0.49467777777777777
2020-06-13,0.5243
2020-06-15,0.3714362813366784
2020-06-16,0.3062275282303492
2020-06-19,0.18161666666666665
2020-06-23,0.29496666666666665
2020-06-24,0.2700444444444444
2020-06-25,0.26585555555555557
2020-06-26,0.36386666666666667
2020-06-27,0.32976666666666665
2020-07-02,0.2854333333333333
2020-07-03,0.2172
2020-07-04,0.1807
2020-07-05,0.2049777777777778
2020-07-06,0.24358002164562542
2020-07-07,0.12395555555555555
2020-07-08,0.21685880133840774
2020-07-09,0.1882777777777778
2020-07-10,0.13115555555555555
2020-07-11,0.2264518360233307
2020-07-12,0.1426111111111111
2020-07-13,0.21853990840183365
2020-07-14,0.27366666666666667
2020-07-15,0.16257578932841618
2020-07-21,0.1857777777777778
2020-07-22,0.17395681766589483
2020-07-23,0.15206666666666666
2020-07-24,0.21095900342729357
2020-07-25,0.17146666666666666
2020-07-27,0.3018
2020-07-28,0.17228888888888888
2020-07-29,0.11853333333333332
2020-07-31,0.16833568993409476
2020-08-02,0.2212174779812495
2020-08-03,0.15384444444444445
2020-08-05,0.21900472303278307
2020-08-06,0.11543333333333333
2020-08-08,0.18397777777777777
2020-08-09,0.19908623774581485
2020-08-10,0.22455555555555556
2020-08-11,0.1209
2020-08-13,0.25826666666666664
2020-08-14,0.3483
2020-08-17,0.26135555555555556
2020-08-18,0.4458333333333333
2020-08-19,0.35906666666666665
2020-08-20,0.21131111111111112
2020-08-24,0.22993333333333332
2020-08-27,0.26926666666666665
2020-08-28,0.21843333333333334
2020-08-29,0.12104444444444444
2020-09-02,0.23091111111111112
2020-09-03,0.15347777777777777
2020-09-05,0.3049777777777778
2020-09-06,0.15178333333333333
2020-09-11,0.5373888888888889
2020-09-14,0.5521
2020-09-15,0.5657666666666666
2020-09-19,0.604422582520379
2020-09-23,0.5436777777777778
2020-09-25,1.0438666666666667
2020-09-26,0.4961434569623735
2020-09-27,0.5768333333333333
2020-09-28,1.0457333333333334
2020-09-29,0.7844333333333333
2020-10-01,0.3572888888888889
2020-10-03,0.8558551490338643
2020-10-04,0.4821
2020-10-12,0.49274487296740216
