system:time_start,B1
2004-01-04,0.4395
2004-01-06,0.6345666666666666
2004-01-08,0.45315555555555553
2004-01-10,0.43797142857142857
2004-01-13,0.6716
2004-01-15,0.6544888888888889
2004-01-16,0.6639
2004-01-17,0.6648333333333334
2004-01-18,0.6304444444444445
2004-01-19,0.7029333333333333
2004-01-27,0.6431444444444444
2004-01-31,0.2745888888888889
2004-02-04,0.6967777777777778
2004-02-05,0.6584888888888889
2004-02-07,0.6637
2004-02-09,0.6818
2004-02-11,0.707675
2004-02-14,0.42522499999999996
2004-02-17,0.7528777777777778
2004-02-20,0.5805888888888889
2004-02-23,0.7293222222222222
2004-02-29,0.7892142857142858
2004-03-01,0.6436381861567497
2004-03-06,0.7562
2004-03-07,0.81692
2004-03-10,0.6417638328340318
2004-03-16,0.7812888888888889
2004-03-17,0.8053333333333333
2004-03-18,0.8186500000000001
2004-03-19,0.7437206224008039
2004-03-27,0.8058666666666666
2004-03-29,0.8060888888888889
2004-03-30,0.8088
2004-04-01,0.7728888888888888
2004-04-02,0.78145
2004-04-04,0.759475
2004-04-07,0.8289444444444445
2004-04-08,0.7817222222222222
2004-04-10,0.70715
2004-04-11,0.6017558233041029
2004-04-13,0.766925
2004-04-15,0.765825
2004-04-16,0.7463
2004-04-17,0.753125
2004-04-18,0.6201840733740065
2004-04-20,0.7368
2004-04-22,0.718875
2004-04-26,0.707875
2004-04-27,0.49227261543273926
2004-04-28,0.7542833333333333
2004-04-30,0.7603500000000001
2004-05-01,0.72495
2004-05-06,0.6256073708248139
2004-05-07,0.689575
2004-05-09,0.6752142857142858
2004-05-15,0.63195
2004-05-21,0.6614777777777778
2004-06-11,0.30215555555555557
2004-06-12,0.18005
2004-06-13,0.3587
2004-06-14,0.17431816458702087
2004-06-16,0.19393333333333332
2004-06-23,0.14371111111111112
2004-06-25,0.14196666666666666
2004-06-28,0.169825
2004-07-01,0.17427499999999999
2004-07-02,0.13125
2004-07-03,0.17801666666666666
2004-07-04,0.16574285714285714
2004-07-05,0.1479111111111111
2004-07-07,0.155964712368525
2004-07-09,0.21345705687999725
2004-07-13,0.21083333333333334
2004-07-16,0.16462222222222223
2004-07-18,0.1234
2004-07-22,0.12006666666666667
2004-07-25,0.14541110993165235
2004-07-28,0.1454888888888889
2004-07-29,0.11066666666666668
2004-07-30,0.12351111111111111
2004-07-31,0.12462222222222222
2004-08-01,0.15044296400266535
2004-08-03,0.11587777777777777
2004-08-08,0.1984640662431717
2004-08-09,0.13912222222222223
2004-08-11,0.15085555555555555
2004-08-12,0.1086
2004-08-14,0.1043
2004-08-16,0.176925
2004-08-18,0.12964444444444445
2004-08-19,0.1864
2004-08-21,0.10583333333333333
2004-08-24,0.12093051956295967
2004-08-27,0.10866666666666666
2004-09-02,0.1200216139810426
2004-09-03,0.08642222222222222
2004-09-11,0.11045634951591492
2004-09-12,0.08767777777777779
2004-09-18,0.16875
2004-09-23,0.19705
2004-09-24,0.11518888888888888
2004-10-14,0.57775
2004-10-15,0.46447777777777777
2004-10-16,0.2974
2004-10-19,0.5099111111111111
2004-10-21,0.6234111111111111
2004-10-29,0.1759
2004-11-03,0.36445
2004-11-07,0.6462
2004-11-08,0.5942555555555555
2004-11-11,0.61026
2004-11-12,0.4670666666666667
2004-11-19,0.6087750000000001
2004-11-22,0.6780499999999999
2004-11-23,0.44987777777777777
2004-11-24,0.6056888888888888
2004-11-25,0.6605000000000001
2004-11-27,0.6664
2004-12-01,0.5673555555555556
2004-12-02,0.3948
2004-12-05,0.44736666666666663
2004-12-12,0.4357888888888889
