system:time_start,B1,B1_interpolate,B1_phenology
2022-01-01,0.5363888888888889,0.5363888888888889,
2022-01-02,0.4694,0.4694,
2022-01-03,,,
2022-01-04,,,
2022-01-05,,0.5363888888888889,
2022-01-06,,0.6275555555555555,
2022-01-07,,0.5819722222222222,
2022-01-08,,0.6108288888888889,
2022-01-09,0.7832,0.7832,
2022-01-10,,0.6300666666666667,
2022-01-11,0.4769333333333333,0.4769333333333333,
2022-01-12,,0.6398891341991342,
2022-01-13,,0.6300666666666667,
2022-01-14,,0.6616079761904761,
2022-01-15,,0.6300666666666667,
2022-01-16,,0.7327802777777778,
2022-01-17,,0.76738,
2022-01-18,,0.8009351443001443,
2022-01-19,,0.8521416666666667,
2022-01-20,0.76738,0.76738,
2022-01-21,,0.9540275,
2022-01-22,,0.9540275,
2022-01-23,,0.8627041666666667,
2022-01-24,1.140675,1.140675,
2022-01-25,,0.8627041666666667,
2022-01-26,,0.8521416666666667,
2022-01-27,0.5847333333333333,0.5847333333333333,
2022-01-28,,0.8310166666666666,
2022-01-29,1.0773,1.0773,
2022-01-30,,0.915197222222222,
2022-01-31,,0.9572875,
2022-02-01,0.837275,0.837275,
2022-02-02,,0.837275,
2022-02-03,,0.8420898860398862,
2022-02-04,,0.836520138888889,
2022-02-05,,0.8287546682098764,
2022-02-06,,0.837275,
2022-02-07,,0.8357652777777779,
2022-02-08,,0.7750041666666667,
2022-02-09,,0.790464351851852,
2022-02-10,,0.7910041666666667,
2022-02-11,,0.7977761784511785,
2022-02-12,,0.7910041666666667,
2022-02-13,,0.7967197215755306,
2022-02-14,0.7127333333333333,0.7127333333333333,
2022-02-15,,0.7906762867606602,
2022-02-16,,0.7910041666666667,
2022-02-17,,0.7910041666666667,
2022-02-18,,0.7910041666666667,
2022-02-19,0.869275,0.869275,
2022-02-20,,0.7910041666666667,
2022-02-21,,0.790814250852267,
2022-02-22,,0.7910041666666667,
2022-02-23,,0.7069189604640007,
2022-02-24,,0.7958689604640007,
2022-02-25,,0.7932783003866674,
2022-02-26,,0.7958689604640007,
2022-02-27,,0.7780789604640008,
2022-02-28,0.5445629209280014,0.5445629209280014,
2022-03-01,,0.7958689604640007,
2022-03-02,1.047175,1.047175,
2022-03-03,,,
2022-03-04,,,
2022-03-05,,,
2022-03-06,,,
2022-03-07,,,
2022-03-08,,,
2022-03-09,,,
2022-03-10,,,
2022-03-11,,,
2022-03-12,,,
2022-03-13,,,
2022-03-14,,,
2022-03-15,,,
2022-03-16,,,
2022-03-17,,,
2022-03-18,,,
2022-03-19,,,
2022-03-20,,,
2022-03-21,,,
2022-03-22,0.8604999999999999,0.8604999999999999,
2022-03-23,0.7831826164790562,0.7831826164790562,
2022-03-24,0.9363888888888888,0.9363888888888888,
2022-03-25,0.9436222222222224,0.9436222222222224,
2022-03-26,0.895875,0.895875,
2022-03-27,,0.8183368030655742,
2022-03-28,,0.895875,
2022-03-29,,0.7440541666666667,
2022-03-30,,0.7133,
2022-03-31,,0.7439148809523811,
2022-04-01,0.5922333333333333,0.5922333333333333,
2022-04-02,,0.6527666666666667,
2022-04-03,0.7133,0.7133,
2022-04-04,,0.764949687757736,
2022-04-05,,0.7439148809523811,
2022-04-06,,0.7250110052910053,
2022-04-07,,0.7334766666666667,
2022-04-08,,0.7334766666666667,
2022-04-09,,0.8074611111111112,
2022-04-10,,0.8245922222222223,
2022-04-11,,0.8245922222222223,
2022-04-12,,0.8209292592592594,
2022-04-13,,0.8074611111111112,
2022-04-14,,0.8105096984731457,
2022-04-15,0.9016222222222222,0.9016222222222222,
2022-04-16,,0.850288888888889,
2022-04-17,,0.8502888888888889,
2022-04-18,,0.8285833333333332,
2022-04-19,0.7989555555555555,0.7989555555555555,
2022-04-20,,0.7930944444444444,
2022-04-21,,0.7989555555555555,
2022-04-22,0.7872333333333333,0.7872333333333333,
2022-04-23,0.8895937999089559,0.8895937999089559,
2022-04-24,,0.8641905258955779,
2022-04-25,,0.9013666666666666,
2022-04-26,0.9157444444444444,0.9157444444444444,
2022-04-27,,0.9013666666666666,
2022-04-28,0.8869888888888888,0.8869888888888888,
2022-04-29,0.8634333333333333,0.8634333333333333,
2022-04-30,0.8156666666666667,0.8156666666666667,
2022-05-01,0.8480888888888889,0.8480888888888889,
2022-05-02,0.7797532254272037,0.7797532254272037,
2022-05-03,0.7695111111111111,0.7695111111111111,
2022-05-04,,0.8538222222222221,
2022-05-05,0.9381333333333332,0.9381333333333332,
2022-05-06,0.8907222222222222,0.8907222222222222,
2022-05-07,,0.8907222222222222,
2022-05-08,,0.7925328416393862,MO
2022-05-09,0.6943434610565503,0.6943434610565503,
2022-05-10,,0.7324711242850952,
2022-05-11,,0.6943434610565503,
2022-05-12,,0.6300779805282752,
2022-05-13,,0.6300779805282752,
2022-05-14,,0.5979452402641376,
2022-05-15,0.5658125,0.5658125,
2022-05-16,,0.5760311792899153,
2022-05-17,,0.5658125,
2022-05-18,,0.5358867787600984,
2022-05-19,,0.5658125,
2022-05-20,,0.44243125,
2022-05-21,,0.44243125,
2022-05-22,,0.44243125,
2022-05-23,,0.380740625,
2022-05-24,0.31905,0.31905,
2022-05-25,,0.3413054826275661,
2022-05-26,,0.3413054826275661,
2022-05-27,,0.290742598941349,
2022-05-28,,0.2624351978826981,
2022-05-29,,0.2624351978826981,
2022-05-30,,0.1944211187296188,
2022-05-31,,0.2058203957653962,
2022-06-01,,0.1851979554640672,
2022-06-02,,0.1610905593648094,
2022-06-03,0.2058203957653962,0.2058203957653962,PO
2022-06-04,0.12776,0.12776,
