system:time_start,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2000_interpolate,2001_interpolate,2002_interpolate,2003_interpolate,2004_interpolate,2005_interpolate,2006_interpolate,2007_interpolate,2008_interpolate,2009_interpolate,2010_interpolate,2011_interpolate,2012_interpolate,2013_interpolate,2014_interpolate,2015_interpolate,2016_interpolate,2017_interpolate,2018_interpolate,2019_interpolate,2020_interpolate,2021_interpolate,2022_interpolate
01-11,,0.4354111111111111,0.5440444444444444,,0.3886333333333333,,0.4362444444444444,,0.5379666666666667,,0.5108111111111111,,,0.5586777777777778,,0.5461666666666667,0.5524666666666667,,0.5468666666666667,0.4406666666666666,0.5128666666666667,,,,0.4354111111111111,0.5440444444444444,0.380611111111111,0.3886333333333333,0.5208138888888889,0.4362444444444444,0.5050055555555556,0.5379666666666667,,0.5108111111111111,0.4663666666666666,0.5536833333333333,0.5586777777777778,0.4720277777777777,0.5461666666666667,0.5524666666666667,0.5810583333333332,0.5468666666666667,0.4406666666666666,0.5128666666666667,0.5144500000000001,0.5694814814814815
01-12,,0.4796999999999999,,0.5435444444444444,0.5238499999999999,0.5175055555555556,,0.4956333333333333,0.5513666666666667,,0.4443777777777778,,0.5352555555555556,0.5671888888888889,0.5718333333333333,,0.4557777777777778,,,,0.4595666666666667,0.4707,,,0.4796999999999999,0.48602361111111114,0.5435444444444444,0.5238499999999999,0.5175055555555556,0.44893888888888883,0.4956333333333333,0.5513666666666667,,0.4443777777777778,0.4962,0.5352555555555556,0.5671888888888889,0.5718333333333333,0.6308444444444444,0.4557777777777778,0.6147866666666666,,0.4549722222222222,0.4595666666666667,0.4707,0.5854666666666667
01-13,,,,,0.5492111111111111,,0.4616333333333333,0.5458555555555555,,,,0.5260333333333334,0.6126555555555555,0.4773111111111111,,,0.4723888888888889,0.61325,,0.4692777777777778,0.5803666666666667,,0.6237833333333334,,0.5777740740740741,0.5440444444444444,0.5491805555555556,0.5492111111111111,0.5722626543209877,0.4616333333333333,0.5458555555555555,0.4880527777777778,,0.47538888888888886,0.5260333333333334,0.6126555555555555,0.4773111111111111,0.6325222222222222,0.6960222222222222,0.4723888888888889,0.61325,0.6340722222222223,0.4692777777777778,0.5803666666666667,0.6841944444444444,0.6237833333333334
01-14,,,,0.5548166666666667,0.5305777777777778,,,0.6011,0.4247388888888889,,0.5064,,0.3452444444444444,,,0.8210555555555555,0.9009222222222224,,0.7212777777777778,0.6265777777777778,0.8683666666666666,0.8976888888888889,0.5540666666666667,,0.8182111111111111,0.5732111111111111,0.5548166666666667,0.5305777777777778,0.5208138888888889,0.5044111111111111,0.6011,0.4247388888888889,,0.5064,0.5511333333333334,0.3452444444444444,0.5671888888888889,0.5718333333333333,0.8210555555555555,0.9009222222222224,0.6480027777777777,0.7212777777777778,0.6265777777777778,0.8683666666666666,0.8976888888888889,0.5540666666666667
01-15,,0.8182111111111111,,,0.8961666666666667,,0.547188888888889,0.9009222222222222,,,0.8784666666666667,,0.8660222222222222,,,0.6960222222222222,,0.6827555555555556,,0.9372388888888888,,,,,0.8182111111111111,0.6023777777777778,0.5324832010582011,0.8961666666666667,0.6607888888888889,0.547188888888889,0.9009222222222222,0.4494972222222222,,0.8784666666666667,0.5762333333333334,0.8660222222222222,0.6928277777777777,0.8032999999999999,0.6960222222222222,0.7283027777777779,0.6827555555555556,,0.9372388888888888,0.9015499999999999,0.9224638888888889,0.6072916666666667
01-16,,0.9371777777777778,,,0.8806444444444445,,,0.8868666666666667,0.4742555555555555,,0.5954,0.5762333333333334,,0.9083444444444444,,0.8625111111111111,0.5556833333333333,,,0.8933333333333333,0.9347333333333332,0.9472388888888889,0.6605166666666666,,0.9371777777777778,0.5905018518518518,0.5548166666666667,0.8806444444444445,0.8040722222222222,0.5570462962962962,0.8868666666666667,0.4742555555555555,,0.5954,0.5762333333333334,0.4653111111111111,0.9083444444444444,0.8738888888888888,0.8625111111111111,0.5556833333333333,0.7447935185185185,0.7189672839506174,0.8933333333333333,0.9347333333333332,0.9472388888888889,0.6605166666666666
01-17,,0.8539888888888889,0.6023777777777778,,,,,0.71555,,,0.3206666666666666,0.8924166666666666,,,,,,,,0.8799111111111111,0.8678333333333333,0.9929777777777776,0.8681111111111112,,0.8539888888888889,0.6023777777777778,0.5743018518518519,0.8806444444444445,0.7417688271604939,0.547188888888889,0.71555,0.5853472222222221,,0.3206666666666666,0.8924166666666666,0.6564296296296296,0.7492140211640211,0.7917422839506173,0.8496194444444445,0.6291416666666667,0.7931888888888889,0.7212777777777778,0.8799111111111111,0.8678333333333333,0.9929777777777776,0.8681111111111112
01-18,,0.5658444444444445,0.630311111111111,,,0.8040722222222222,,0.8844,,,,,0.4653111111111111,,1.0347666666666666,0.8367277777777777,0.7026,0.9036222222222222,,0.8779333333333333,,,0.8943916666666667,,0.5658444444444445,0.630311111111111,0.5548166666666667,0.86495,0.8040722222222222,0.65375,0.8844,0.8285666666666667,,0.6239527777777777,0.7293583333333333,0.4653111111111111,0.8622,1.0347666666666666,0.8367277777777777,0.7026,0.9036222222222222,0.8199592592592593,0.8779333333333333,0.8386444444444445,0.9472388888888889,0.8943916666666667
01-19,,,,0.5701111111111111,0.8549111111111111,0.8430333333333333,,0.8733833333333333,0.8322888888888889,,0.9272388888888888,,0.6379555555555556,,,0.8342555555555555,,,,,0.8094555555555556,,0.8356,,0.7457716666666667,0.6023777777777778,0.5701111111111111,0.8549111111111111,0.8430333333333333,0.65375,0.8733833333333333,0.8322888888888889,,0.9272388888888888,0.8314416666666666,0.6379555555555556,0.874425925925926,0.9543277777777777,0.8342555555555555,0.7021666666666666,0.7764666666666666,0.8249316666666665,0.7418833333333333,0.8094555555555556,0.6190231481481481,0.8356
01-20,,,,0.5979777777777778,,0.8407222222222223,,0.9040444444444444,0.8285666666666667,,,,,,0.8738888888888888,,0.7017333333333333,,,0.6058333333333333,0.87625,0.4405333333333333,0.9452888888888888,,0.6458972222222222,0.615361111111111,0.5979777777777778,0.8592944444444444,0.8407222222222223,0.6604430555555556,0.9040444444444444,0.8285666666666667,,0.7163166666666667,0.8352656666666667,0.6092888888888889,0.8622,0.8738888888888888,0.8535944444444444,0.7017333333333333,0.7764666666666666,0.805146554433221,0.6058333333333333,0.87625,0.4405333333333333,0.9452888888888888
01-21,,,0.6004111111111111,,0.8636777777777778,,0.7603111111111112,0.8668444444444444,0.7669333333333334,0.6863111111111111,,0.7704666666666666,,0.8622,0.8179722222222222,0.8729333333333333,0.3405222222222222,,0.87035,0.8666,0.8367222222222223,0.4235583333333333,,,0.6458972222222222,0.6004111111111111,0.5375166666666666,0.8636777777777778,0.8441888888888888,0.7603111111111112,0.8668444444444444,0.7669333333333334,0.6863111111111111,0.755836111111111,0.7704666666666666,0.6142427983539094,0.8622,0.8179722222222222,0.8729333333333333,0.3405222222222222,0.6493111111111111,0.87035,0.8666,0.8367222222222223,0.4235583333333333,0.9066962962962962
01-22,,0.72595,,0.4770555555555555,,,0.5080083333333334,,,0.5302277777777777,,0.8181833333333334,,,,0.7231555555555556,0.83595,0.6493111111111111,0.86825,,0.8855055555555555,,,,0.72595,0.5882644444444445,0.4770555555555555,0.8314351851851852,0.8407222222222223,0.5080083333333334,0.8614722222222222,0.7669333333333334,0.5302277777777777,0.8073666666666667,0.8181833333333334,0.6092888888888889,0.8527333333333333,0.6238694444444445,0.7231555555555556,0.83595,0.6493111111111111,0.86825,0.6145,0.8855055555555555,0.6190231481481481,0.9392
01-23,,,,,,0.8488111111111111,,0.8561,,0.7723,,0.86382,,,0.4297666666666667,,,,0.8722055555555556,,0.8613833333333333,,0.9392,,0.7377364285714286,0.5745277777777777,0.46900925925925924,0.7713333333333333,0.8488111111111111,0.7603111111111112,0.8561,0.6221444444444444,0.7723,0.8043353174603175,0.86382,0.6092888888888889,0.8656851851851851,0.4297666666666667,0.787525,0.6508208333333333,0.5145055555555555,0.8722055555555556,0.7745592592592593,0.8613833333333333,0.5405421296296297,0.9392
01-24,,,,,0.7713333333333333,0.5284666666666666,,0.6654533333333333,,0.8244388888888888,0.7163166666666667,0.6698,,0.8432666666666667,,0.8518944444444444,0.4656916666666666,,,0.6145,0.6598166666666666,,0.8613111111111111,,0.7816472222222222,0.5939277777777778,0.4347555555555555,0.7713333333333333,0.5284666666666666,0.6738291666666667,0.6654533333333333,0.6945388888888888,0.8244388888888888,0.7163166666666667,0.6698,0.6379555555555556,0.8432666666666667,0.4706444444444445,0.8518944444444444,0.4656916666666666,0.49398888888888887,0.8249316666666665,0.6145,0.6598166666666666,0.5477180555555555,0.8613111111111111
01-25,,,0.5486444444444445,0.3924555555555555,0.4867777777777777,0.8274222222222222,0.83965,,0.4773555555555555,,0.8073666666666667,,,0.8915888888888889,,0.86065,0.8587277777777778,0.3797,,0.8425777777777778,0.8717111111111111,,0.8590722222222222,,0.7816472222222222,0.5486444444444445,0.3924555555555555,0.4867777777777777,0.8274222222222222,0.83965,0.7461155555555556,0.4773555555555555,0.8226888888888888,0.8073666666666667,0.7718111111111111,0.6615451851851852,0.8915888888888889,0.4502055555555556,0.86065,0.8587277777777778,0.3797,0.7953527777777778,0.8425777777777778,0.8717111111111111,0.6276597222222222,0.8590722222222222
01-26,,,,,,0.8297333333333333,,0.8267777777777778,0.7737222222222222,0.8209388888888889,0.8026,0.8738222222222223,,0.5590555555555555,0.4706444444444445,,0.8778083333333333,,,0.8427555555555556,0.6475888888888889,,0.6836333333333333,,0.8373444444444444,0.5982333333333334,0.46900925925925924,0.6768277777777777,0.8297333333333333,0.805336111111111,0.8267777777777778,0.7737222222222222,0.8209388888888889,0.8026,0.8738222222222223,0.6379555555555556,0.5590555555555555,0.4706444444444445,0.8368703703703705,0.8778083333333333,0.45295555555555556,0.8191083333333333,0.8427555555555556,0.6475888888888889,0.6377222222222222,0.6836333333333333
01-27,,0.8373444444444444,0.6478222222222222,,0.8668777777777777,0.8414388888888888,,0.8521,,0.6430333333333333,,0.8440166666666666,0.5806222222222222,0.8972333333333333,,,0.8886000000000001,0.5262111111111111,0.7185,0.8540666666666666,0.8284111111111111,0.6718777777777778,0.8544083333333333,,0.8373444444444444,0.6478222222222222,0.5020037037037036,0.8668777777777777,0.8414388888888888,0.83965,0.8521,0.714837061087061,0.6430333333333333,0.8136222222222222,0.8440166666666666,0.5806222222222222,0.8972333333333333,0.4608027777777778,0.8173444444444444,0.8886000000000001,0.5262111111111111,0.7185,0.8540666666666666,0.8284111111111111,0.6718777777777778,0.8544083333333333
01-28,,,,,0.643411111111111,,0.7710222222222222,,,,0.8246444444444444,,0.8711333333333333,,,0.7980666666666667,,0.8428555555555556,0.8737888888888888,0.4510111111111111,,0.6377222222222222,,,0.8657333333333334,0.54385,0.4636333333333333,0.643411111111111,0.816375,0.7710222222222222,0.83695,0.6945388888888888,0.7391222222222222,0.8246444444444444,0.8310891666666667,0.8711333333333333,0.9339055555555557,0.4706444444444445,0.7980666666666667,0.8587277777777778,0.8428555555555556,0.8737888888888888,0.4510111111111111,0.8004806172839506,0.6377222222222222,0.7827041666666666
01-29,,,0.4398777777777777,,,0.7913111111111111,0.8406333333333333,,,0.8352111111111111,,,,0.970577777777778,0.4509611111111111,0.8173444444444444,,0.87425,0.8356944444444444,,,0.8574222222222222,0.711,,0.8657333333333334,0.4398777777777777,0.5741656084656084,0.7694611111111112,0.7913111111111111,0.8406333333333333,0.7393981481481481,0.6861685185185186,0.8352111111111111,0.8322355555555555,0.8366041666666666,0.6732566666666667,0.970577777777778,0.4509611111111111,0.8173444444444444,0.8653438888888889,0.87425,0.8356944444444444,0.6578833333333334,0.8284111111111111,0.8574222222222222,0.711
01-30,,,,0.6788,0.8955111111111111,0.8342333333333334,,0.83695,,,0.8398266666666666,,,0.8713666666666666,0.6578277777777778,0.75404,,0.8422666666666667,,0.8647555555555556,,,0.8206833333333333,,0.8657333333333334,0.5041759259259259,0.6788,0.8955111111111111,0.8342333333333334,0.8178851851851853,0.83695,0.8062777777777778,0.7919666666666667,0.8398266666666666,0.8372229166666666,0.5806222222222222,0.8713666666666666,0.6578277777777778,0.75404,0.8633944444444445,0.8422666666666667,0.8398833333333333,0.8647555555555556,0.8124199999999998,0.8275888888888889,0.8206833333333333
01-31,,0.8941222222222223,,0.4636333333333333,0.4141111111111111,,,0.5291444444444444,,,0.8428944444444445,0.8291916666666667,,,,0.8456777777777778,,0.5925,0.8440722222222222,,,0.7977555555555556,0.4742222222222222,,0.8941222222222223,0.5288,0.4636333333333333,0.4141111111111111,0.7737916666666667,0.8406333333333333,0.5291444444444444,0.7671669312169312,0.8343944444444444,0.8428944444444445,0.8291916666666667,0.7537833333333334,0.8349,0.5863473809523809,0.8456777777777778,0.8014537037037037,0.5925,0.8440722222222222,0.7889396296296297,0.8475999999999999,0.7977555555555556,0.4742222222222222
02-01,,,0.5288,,,0.7133499999999999,0.842,0.8402444444444445,,0.8015666666666666,,,,0.7984333333333333,,0.8385916666666666,,,0.8236944444444444,,,,0.7682166666666667,,0.8713333333333333,0.5288,0.6607555555555555,0.6802118518518517,0.7133499999999999,0.842,0.8402444444444445,0.77515,0.8015666666666666,0.8545444444444446,0.8384604166666666,0.8100944444444445,0.7984333333333333,0.6578277777777778,0.8385916666666666,0.8296444444444445,0.7604966666666666,0.8236944444444444,0.8603033333333334,0.7898888888888889,0.61735,0.7682166666666667
02-02,,,,0.8578777777777777,,,0.6604444444444444,,0.8074277777777777,0.8343944444444444,0.8661944444444445,,0.5801222222222222,0.7926777777777778,,0.7781666666666667,0.8381888888888889,,,0.84418,,0.4369444444444444,0.8132111111111111,,0.8637796296296297,0.6821666666666667,0.8578777777777777,0.7310133333333333,0.7809099999999999,0.6604444444444444,0.8411388888888889,0.8074277777777777,0.8343944444444444,0.8661944444444445,0.8390791666666666,0.5801222222222222,0.7926777777777778,0.6004211111111112,0.7781666666666667,0.8381888888888889,0.6953222222222222,0.8236944444444444,0.84418,0.8284111111111111,0.4369444444444444,0.8132111111111111
02-03,,0.8485444444444444,0.8355333333333334,0.849275,0.7310133333333333,,0.8261666666666667,0.8420333333333333,0.8062777777777778,0.7986,,,,,,,0.6458555555555555,,,,,0.8769444444444444,0.5295777777777778,,0.8485444444444444,0.8355333333333334,0.849275,0.7310133333333333,0.7655083333333332,0.8261666666666667,0.8420333333333333,0.8062777777777778,0.7986,0.8661944444444445,0.8331774999999999,0.8100944444444445,0.8349,0.6185804166666666,0.7966625,0.6458555555555555,0.7429444444444445,0.7070805555555555,0.8603033333333334,0.7930725925925926,0.8769444444444444,0.5295777777777778
02-04,,,,0.8623333333333333,0.8371833333333334,,0.7611333333333333,0.8027333333333333,0.77515,,,0.8489666666666666,,,0.8059466666666667,0.8151583333333333,,0.7981444444444444,,0.8764266666666667,0.8667888888888888,0.8459444444444445,,,0.8486722222222223,0.5288,0.8623333333333333,0.8371833333333334,0.7858716666666667,0.7611333333333333,0.8027333333333333,0.77515,0.7778666666666667,0.8711305555555555,0.8489666666666666,0.8154962962962964,0.8208033333333334,0.8059466666666667,0.8151583333333333,0.7712296296296296,0.7981444444444444,0.7545402777777777,0.8764266666666667,0.8667888888888888,0.8459444444444445,0.6625000000000001
02-05,,0.8488,,0.8502111111111111,0.8244777777777778,0.8176666666666667,,,0.7151444444444445,0.7571333333333333,,,1.0400666666666667,,0.3374888888888889,,,0.8132,0.5904666666666667,,0.5734,0.4292222222222222,0.7954222222222223,,0.8488,0.5800856902356902,0.8502111111111111,0.8244777777777778,0.8176666666666667,0.7840460798460799,0.8198333333333333,0.7151444444444445,0.7571333333333333,0.8661944444444445,0.8325388888888889,1.0400666666666667,0.8235611111111112,0.3374888888888889,0.8137375,0.7146,0.8132,0.5904666666666667,0.8223022222222223,0.5734,0.4292222222222222,0.7954222222222223
02-06,,0.7291555555555556,,0.8261333333333334,,0.8151666666666667,,,0.7833444444444444,,0.8760666666666667,0.8161111111111111,0.8263,,,0.8123166666666667,0.8296444444444445,0.8155555555555556,0.8019999999999999,0.7681777777777777,0.8332444444444445,,,,0.7291555555555556,0.6215666666666667,0.8261333333333334,0.8241222222222222,0.8151666666666667,0.7798777777777778,0.8198333333333333,0.7833444444444444,0.7778666666666667,0.8760666666666667,0.8161111111111111,0.8263,0.8368444444444444,0.6185804166666666,0.8123166666666667,0.8296444444444445,0.8155555555555556,0.8019999999999999,0.7681777777777777,0.8332444444444445,0.6768753086419753,0.657425925925926
02-07,,0.8225111111111111,,,0.8237666666666666,,,,0.8153,,,,,,,0.8247333333333333,0.7146,0.6163000000000001,,0.8595777777777778,,,,,0.8225111111111111,0.6215666666666667,0.7775388888888889,0.8237666666666666,0.8176666666666667,0.7890592592592592,0.8027333333333333,0.8153,0.8142648148148147,0.6976777777777778,0.84405,0.8263,0.8235611111111112,0.556125,0.8247333333333333,0.7146,0.6163000000000001,0.6513291666666666,0.8595777777777778,0.7468,0.7649,0.7954222222222223
02-08,,,,0.7289444444444444,0.7767444444444445,,,,0.7006222222222223,0.8447944444444444,0.5192888888888889,0.8719888888888889,,0.8544444444444445,,,0.4987333333333333,0.5997888888888889,,0.7574888888888889,,,0.5143555555555556,,0.779711111111111,0.6215666666666667,0.7289444444444444,0.7767444444444445,0.8347185185185185,0.7611333333333333,0.7796714285714287,0.7006222222222223,0.8447944444444444,0.5192888888888889,0.8719888888888889,0.8223583333333333,0.8544444444444445,0.6468577777777778,0.8378,0.4987333333333333,0.5997888888888889,0.6716166666666666,0.7574888888888889,0.8337555555555556,0.5970611111111112,0.5143555555555556
02-09,,0.7369111111111111,,0.75505,0.869788888888889,0.8258722222222222,,0.8147333333333333,0.8086333333333333,0.8408666666666667,0.7422,,0.8184166666666667,0.8569444444444444,0.7747611111111111,0.8508666666666667,0.8306222222222223,0.83775,,0.8646277777777778,0.8337555555555556,,0.8083,,0.7369111111111111,0.5145833333333334,0.75505,0.869788888888889,0.8258722222222222,0.7662957671957672,0.8147333333333333,0.8086333333333333,0.8408666666666667,0.7422,0.8208314814814814,0.8184166666666667,0.8569444444444444,0.7747611111111111,0.8508666666666667,0.8306222222222223,0.83775,0.674,0.8646277777777778,0.8337555555555556,0.7586111111111111,0.8083
02-10,,,,,,0.8631166666666666,,0.6572111111111111,,,0.8449666666666666,,,0.8565944444444444,,,0.8546333333333334,,0.5412333333333333,,,,0.8692833333333333,,0.7851883597883597,0.5145833333333334,0.7832972222222223,0.7767444444444445,0.8631166666666666,0.7662957671957672,0.6572111111111111,0.7473462962962962,0.8408666666666667,0.8449666666666666,0.8276888888888889,0.7642444444444445,0.8565944444444444,0.780225,0.8227833333333333,0.8546333333333334,0.8518527777777778,0.5412333333333333,0.7913611111111111,0.8347861111111111,0.7341186419753085,0.8692833333333333
02-11,,,0.4076,0.8115444444444445,,0.8042333333333334,0.7798777777777778,,,,0.8264055555555556,0.7464555555555555,,0.6486444444444445,,0.7947,0.5511555555555556,0.8659555555555556,,,0.8358166666666667,0.7649,0.8325,,0.779711111111111,0.4076,0.8115444444444445,0.8026074074074074,0.8042333333333334,0.7798777777777778,0.7392222222222222,0.7327833333333333,0.7989666666666667,0.8264055555555556,0.7464555555555555,0.8184166666666667,0.6486444444444445,0.7856888888888889,0.7947,0.5511555555555556,0.8659555555555556,0.6321277777777778,0.8566833333333334,0.8358166666666667,0.7649,0.8325
02-12,,,,,0.7278333333333333,0.6453055555555556,,0.8212333333333334,0.7327833333333333,0.7120555555555556,0.86865,0.8276888888888889,,,0.7856888888888889,,0.8640666666666666,0.5733777777777778,0.7230222222222222,0.7519666666666667,0.8377111111111111,0.8533066666666667,0.8317388888888889,,0.7971074074074074,0.6071472222222223,0.8046083333333334,0.7278333333333333,0.6453055555555556,0.7576222222222222,0.8212333333333334,0.7327833333333333,0.7120555555555556,0.86865,0.8276888888888889,0.5754472222222222,0.7475777777777778,0.7856888888888889,0.8042083333333333,0.8640666666666666,0.5733777777777778,0.7230222222222222,0.7519666666666667,0.8377111111111111,0.8533066666666667,0.8317388888888889
02-13,,,,,0.8102,0.6756888888888889,0.7353666666666667,0.5821333333333334,0.6582,0.8439777777777778,,0.8414222222222223,,0.8465111111111111,0.8507,0.8137166666666666,0.8561777777777778,0.6127888888888889,,0.8566833333333334,,0.7586111111111111,0.7359444444444444,,0.8032,0.5982502423502424,0.8189833333333334,0.8102,0.6756888888888889,0.7353666666666667,0.5821333333333334,0.6582,0.8439777777777778,0.860075,0.8414222222222223,0.8184166666666667,0.8465111111111111,0.8507,0.8137166666666666,0.8561777777777778,0.6127888888888889,0.7000802128427128,0.8566833333333334,0.8366166666666667,0.7586111111111111,0.7359444444444444
02-14,,0.8512111111111111,,0.8189833333333334,0.8489833333333333,,,0.8200166666666666,0.8315777777777777,0.8294388888888888,0.8515,0.8180888888888889,,0.7743133333333333,0.8189,,,0.8502266666666667,,,,,,,0.8512111111111111,0.6071472222222223,0.8189833333333334,0.8489833333333333,0.6587861111111111,0.7798777777777778,0.8200166666666666,0.8315777777777777,0.8294388888888888,0.8515,0.8180888888888889,0.7514289094650205,0.7743133333333333,0.8189,0.8137166666666666,0.7502761111111111,0.8502266666666667,0.717887037037037,0.8279249999999999,0.8363222222222222,0.8130222222222222,0.6753777777777777
02-15,,0.8032,,,,0.6418833333333334,,0.8352888888888889,0.8433866666666666,0.7471833333333333,,,0.3324777777777777,0.8556944444444444,0.8128333333333333,,,,,,0.8363222222222222,0.8674333333333333,0.6148111111111111,,0.8032,0.6270306216931217,0.8288583333333334,0.8057944444444445,0.6418833333333334,0.7817277777777778,0.8352888888888889,0.8433866666666666,0.7471833333333333,0.8575250000000001,0.8418055555555556,0.3324777777777777,0.8556944444444444,0.8128333333333333,0.8160888888888889,0.7787194444444445,0.7741088888888891,0.717887037037037,0.8436583333333334,0.8363222222222222,0.8674333333333333,0.6148111111111111
02-16,,,,0.8387333333333333,0.7626055555555555,,,,0.8336666666666667,0.7957888888888889,0.86355,,0.8474388888888889,0.8618666666666667,,0.8195944444444444,,,,,0.7726999999999999,0.8627666666666667,0.8049333333333334,,0.8168111111111112,0.5927277777777777,0.8387333333333333,0.7626055555555555,0.6951268518518519,0.7353666666666667,0.7106722222222221,0.8336666666666667,0.7957888888888889,0.86355,0.8437583333333333,0.8474388888888889,0.8618666666666667,0.8173016666666667,0.8195944444444444,0.7787194444444445,0.8557,0.7985111111111112,0.8512772222222221,0.7726999999999999,0.8627666666666667,0.8049333333333334
02-17,,0.8304222222222223,,0.8164111111111111,0.7983777777777777,,0.8280888888888889,0.5860555555555556,0.8567111111111111,,0.8435,0.8659055555555556,0.84795,0.8516333333333334,,0.8149555555555555,0.7012611111111111,0.8593111111111111,,0.8306333333333333,,0.8815888888888889,0.7336166666666667,,0.8304222222222223,0.5927277777777777,0.8164111111111111,0.7983777777777777,0.7132972222222222,0.8280888888888889,0.5860555555555556,0.8567111111111111,0.8135493827160494,0.8435,0.8659055555555556,0.84795,0.8516333333333334,0.8056361111111111,0.8149555555555555,0.7012611111111111,0.8593111111111111,0.7747568783068784,0.8306333333333333,0.8060888888888889,0.8815888888888889,0.7336166666666667
02-18,,,,,,0.7847111111111111,,,0.8398,,,0.8437583333333333,,0.88688,,0.8446666666666667,,0.8557,,0.8451,0.8394777777777778,0.8738333333333334,0.7358555555555556,,0.8284078659611994,0.6318,0.7776055555555555,0.7983777777777777,0.7847111111111111,0.6449805555555556,0.7231092592592593,0.8398,0.8294388888888888,0.8580064814814815,0.8437583333333333,0.8563462962962962,0.88688,0.8356903333333333,0.8446666666666667,,0.8557,0.7747568783068784,0.8451,0.8394777777777778,0.8738333333333334,0.7358555555555556
02-19,,,,0.7388,,,,,0.8197333333333333,,,0.8781555555555556,,0.848488888888889,0.7984388888888889,,,,0.7985111111111112,0.8803111111111112,0.8682944444444445,,,,0.8304222222222223,0.7137063492063492,0.7388,0.7825518518518518,0.7488218518518519,0.7156222222222223,0.5860555555555556,0.8197333333333333,0.8338833333333333,0.8578583333333333,0.8781555555555556,0.84795,0.848488888888889,0.7984388888888889,0.8260277777777778,,0.8495694444444444,0.7985111111111112,0.8803111111111112,0.8682944444444445,0.8704611111111111,0.7359444444444444
02-20,,,,,0.8213222222222223,,0.4618722222222222,0.8726,0.86525,,,0.5836666666666667,0.87365,0.8837466666666667,0.8748400000000001,0.8073888888888888,,0.8434388888888888,0.8982,0.8583722222222222,,,,,0.8399283950617284,0.8359388888888889,0.8082,0.8213222222222223,0.7722214814814815,0.4618722222222222,0.8726,0.86525,0.8582,0.8578583333333333,0.5836666666666667,0.87365,0.8837466666666667,0.8748400000000001,0.8073888888888888,,0.8434388888888888,0.8982,0.8583722222222222,0.8276194444444445,0.8752944444444445,0.7373330687830687
