system:time_start,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2000_interpolate,2001_interpolate,2002_interpolate,2003_interpolate,2004_interpolate,2005_interpolate,2006_interpolate,2007_interpolate,2008_interpolate,2009_interpolate,2010_interpolate,2011_interpolate,2012_interpolate,2013_interpolate,2014_interpolate,2015_interpolate,2016_interpolate,2017_interpolate,2018_interpolate,2019_interpolate,2020_interpolate,2021_interpolate,2022_interpolate
03-28,0.9318888888888888,0.9169333333333332,,,,,0.9027055555555556,,,0.8954111111111112,,0.9335266666666666,0.8957444444444445,0.9321277777777778,0.89322,0.9065444444444444,0.8515,,,,0.8827444444444444,0.9184944444444444,,0.9318888888888888,0.9169333333333332,0.8976393317460317,0.8938305555555557,0.8979833333333334,0.9120628703703704,0.9027055555555556,0.8926972222222223,0.9277816666666666,0.8954111111111112,0.9114249999999999,0.9335266666666666,0.8957444444444445,0.9321277777777778,0.89322,0.9065444444444444,0.8515,0.9042644444444445,0.8712050505050506,0.8586669444444446,0.8827444444444444,0.9184944444444444,0.8781712345679012
03-29,,,,0.8818944444444444,0.8892,0.9039666666666668,0.9075888888888888,,,0.9302722222222222,,0.8972222222222223,0.9065888888888888,,0.8977333333333334,0.9166555555555556,0.9229611111111112,,0.9337545454545456,0.6922111111111111,0.9269916666666668,0.9093111111111112,0.7795888888888889,0.9196266666666666,0.9072166666666666,0.896391337797619,0.8818944444444444,0.8892,0.9039666666666668,0.9075888888888888,0.8964722222222222,0.9148872222222222,0.9302722222222222,0.9205733333333332,0.8972222222222223,0.9065888888888888,0.9279583333333332,0.8977333333333334,0.9166555555555556,0.9229611111111112,0.8830555555555556,0.9337545454545456,0.6922111111111111,0.9269916666666668,0.9093111111111112,0.7795888888888889
03-30,,0.8975000000000001,0.8938333333333334,0.8858,0.8947333333333334,,0.9150555555555556,0.8889222222222222,,,0.9156833333333332,0.835275,0.90345,,,0.902975,0.8692722222222222,0.8800555555555555,,0.91365,0.9004,0.9066666666666668,,0.9275944444444444,0.8975000000000001,0.8938333333333334,0.8858,0.8947333333333334,0.9107958333333334,0.9150555555555556,0.8889222222222222,0.9066,0.9138277777777778,0.9156833333333332,0.835275,0.90345,0.9174,0.8977333333333334,0.902975,0.8692722222222222,0.8800555555555555,0.9284939393939395,0.91365,0.9004,0.9066666666666668,0.8624611111111111
03-31,,,0.918,0.7959,,,0.9026833333333332,0.916825,,,,0.8733888888888889,0.8868666666666667,0.9174,,0.9169,0.8890222222222223,0.8830555555555556,0.9232333333333334,0.9201555555555556,,,,0.9275944444444444,0.9032133333333332,0.918,0.7959,0.8837416666666666,0.9107958333333335,0.9026833333333332,0.916825,0.9149338271604938,0.9302722222222222,0.9280916666666665,0.8733888888888889,0.8868666666666667,0.9174,0.8975399999999999,0.9169,0.8890222222222223,0.8830555555555556,0.9232333333333334,0.9201555555555556,0.91945,0.9174076234567902,0.8624611111111111
04-01,0.9233,,,0.8132416666666666,0.87275,,,0.9141,0.8734944444444445,0.9138277777777778,0.9405,0.8417111111111111,0.9168777777777778,0.9024222222222222,,0.9142333333333332,0.9042083333333334,0.909275,0.92816,,,,0.9453333333333334,0.9233,0.8973055555555556,0.9026958333333334,0.8132416666666666,0.87275,0.9174599999999999,0.8854527777777776,0.9141,0.8734944444444445,0.9138277777777778,0.9405,0.8417111111111111,0.9168777777777778,0.9024222222222222,0.9071851851851852,0.9142333333333332,0.9042083333333334,0.909275,0.92816,0.8703055555555557,0.9164,0.9118770833333334,0.9453333333333334
04-02,,,,0.7692888888888889,,0.917625,0.8682222222222222,0.9088833333333334,0.8994388888888889,0.93065,0.9340611111111112,0.8893444444444445,0.91905,,,0.8454733333333333,0.8980888888888889,0.8920111111111111,,,0.91945,,,0.9243743097643098,0.9008180555555556,0.9056500000000001,0.7692888888888889,0.8837416666666666,0.917625,0.8682222222222222,0.9088833333333334,0.8994388888888889,0.93065,0.9340611111111112,0.8893444444444445,0.91905,0.8999277777777778,0.9071851851851852,0.8454733333333333,0.8980888888888889,0.8920111111111111,0.9291978571428572,0.9152222222222222,0.91945,0.9118770833333334,0.9009244444444444
04-03,,0.8971111111111111,,0.9050571428571428,,,,0.909475,0.9066,0.93142,,0.8859055555555556,0.7840833333333334,0.8974333333333333,0.9016666666666666,,0.94795,0.8178777777777778,0.9302357142857144,,0.9164,,,0.9271020875420874,0.8971111111111111,0.9090732142857143,0.9050571428571428,0.9085222222222222,0.9241791666666666,0.9026833333333332,0.909475,0.9066,0.93142,0.9340611111111112,0.8859055555555556,0.7840833333333334,0.8974333333333333,0.9016666666666666,0.9142333333333332,0.94795,0.8178777777777778,0.9302357142857144,0.8721522222222223,0.9164,0.9170875,0.9265666666666668
04-04,,0.9113555555555556,0.8933,0.9189,0.9145666666666666,,,0.9129666666666668,0.9427222222222222,0.9098222222222222,,0.8851111111111111,0.9240611111111112,,0.9221555555555556,,,0.8466666666666667,,0.9102888888888888,0.8944166666666666,,,0.9275944444444444,0.9113555555555556,0.8933,0.9189,0.9145666666666666,0.9307333333333332,0.8908768518518518,0.9129666666666668,0.9427222222222222,0.9098222222222222,0.9340611111111112,0.8851111111111111,0.9240611111111112,0.8974333333333333,0.9221555555555556,0.9234444444444444,0.9376972222222222,0.8466666666666667,0.8939428571428572,0.9102888888888888,0.8944166666666666,0.9147526234567902,0.9236066666666666
04-05,,,0.9193428571428572,0.90546,0.9085222222222222,0.9307333333333332,,0.9111111111111112,,0.9196,0.9178666666666666,0.8980277777777778,0.9191833333333334,,0.9099818181818182,0.9345111111111112,0.9274444444444444,0.8917923076923077,0.85765,,0.9128555555555556,0.9170875,0.9078,0.9286685185185185,0.885057986111111,0.9193428571428572,0.90546,0.9085222222222222,0.9307333333333332,0.903262962962963,0.9111111111111112,0.9066,0.9196,0.9178666666666666,0.8980277777777778,0.9191833333333334,0.8969111111111111,0.9099818181818182,0.9345111111111112,0.9274444444444444,0.8917923076923077,0.85765,0.8417944444444444,0.9128555555555556,0.9170875,0.9078
04-06,,,,0.9256111111111112,0.9333,,,0.9219388888888888,,0.9269333333333334,0.9375166666666668,0.8918277777777778,0.9045923076923076,0.8682166666666666,,0.9234444444444444,0.9163444444444444,,0.8920888888888889,0.7733,0.91195,,0.9027555555555556,0.9313888888888889,0.8810402777777777,0.8815785714285714,0.9256111111111112,0.9333,0.9326380952380953,0.9107744444444443,0.9219388888888888,0.9174,0.9269333333333334,0.9375166666666668,0.8918277777777778,0.9045923076923076,0.8682166666666666,0.9141444444444444,0.9234444444444444,0.9163444444444444,0.8857415811965812,0.8920888888888889,0.7733,0.91195,0.9179326388888889,0.9027555555555556
