system:time_start,B1
2016-02-04,0.39765439099735683
2016-02-05,0.6050444444444444
2016-02-08,0.54766
2016-02-12,0.4383444444444444
2016-02-20,0.43347114622592925
2016-02-29,0.5383532245953878
2016-03-01,0.7295444444444444
2016-03-02,0.7518
2016-03-05,0.597202201684316
2016-03-07,0.5767338275909424
2016-03-10,0.8029
2016-03-12,0.528375
2016-03-13,0.643559992313385
2016-03-14,0.8392999999999999
2016-03-15,0.6251372595628103
2016-03-16,0.6606571250597636
2016-03-17,0.7759666666666667
2016-03-19,0.7971777777777778
2016-03-21,0.6852983924547831
2016-03-23,0.8327
2016-03-24,0.6689674392170376
2016-03-25,0.7772
2016-03-26,0.7720888888888888
2016-03-28,0.29096
2016-03-31,0.6685743670272827
2016-04-01,0.8121
2016-04-03,0.76378
2016-04-04,0.7717444444444445
2016-04-05,0.8897
2016-04-06,0.8023666666666667
2016-04-07,0.7611
2016-04-08,0.6934181921958923
2016-04-09,0.6096632877985636
2016-04-10,0.7562
2016-04-16,0.8087833333333333
2016-04-17,0.7784777777777777
2016-04-18,0.809175
2016-04-20,0.6250666666666667
2016-04-21,0.8170499999999999
2016-04-22,0.7390166666666667
2016-04-23,0.6773788775920868
2016-04-24,0.6978788282182482
2016-04-25,0.6694562560856342
2016-04-26,0.7589666666666667
2016-04-27,0.7336666666666667
2016-04-30,0.7827333333333333
2016-05-02,0.6028460716962815
2016-05-03,0.7133888888888889
2016-05-04,0.69735
2016-05-05,0.6752888888888889
2016-05-10,0.5825810968593315
2016-05-11,0.5893362542120616
2016-05-16,0.7668874999999999
2016-05-19,0.571059841881858
2016-05-20,0.6452555555555556
2016-05-21,0.5595666666666667
2016-05-29,0.6735
2016-05-30,0.53024
2016-05-31,0.47735555555555553
2016-06-02,0.47276666666666667
2016-06-03,0.30308871591925624
2016-06-04,0.2959333333333333
2016-06-06,0.2492125
2016-06-08,0.2246
2016-06-09,0.24886471758255593
2016-06-10,0.23346666666666668
2016-06-11,0.1797
2016-06-12,0.23706665718078612
2016-06-13,0.1863
2016-06-14,0.20915555555555557
2016-06-20,0.20670760939822477
2016-06-21,0.12478333333333334
2016-06-23,0.20123333333333332
2016-06-24,0.19619999999999999
2016-06-25,0.2267062683175592
2016-06-26,0.19441084362506866
2016-06-27,0.2390828567236662
2016-06-28,0.22772795985639097
2016-06-29,0.2528
2016-06-30,0.15656666666666666
2016-07-01,0.23435
2016-07-02,0.2244
2016-07-03,0.1294
2016-07-04,0.2129803603834576
2016-07-05,0.23188868571194735
2016-07-06,0.23240168694187613
2016-07-07,0.14987777777777778
2016-07-08,0.12753333333333333
2016-07-09,0.2006888888888889
2016-07-10,0.16591111111111112
2016-07-11,0.2569571399476793
2016-07-12,0.19311148909032344
2016-07-13,0.2171574676266423
2016-07-17,0.07303333333333334
2016-07-19,0.20859330134709675
2016-07-20,0.22178413245677947
2016-07-21,0.12294444444444444
2016-07-22,0.2397166666666667
2016-07-24,0.16434444444444443
2016-07-25,0.2073
2016-07-26,0.18943333333333334
2016-07-27,0.1295
2016-07-29,0.13907777777777777
2016-07-30,0.1441888888888889
2016-08-02,0.1627111111111111
2016-08-03,0.18811111111111112
2016-08-04,0.25223854929208755
2016-08-06,0.1529
2016-08-07,0.19837070132143358
2016-08-08,0.15003333333333332
2016-08-09,0.134
2016-08-10,0.16577777777777777
2016-08-11,0.16854444444444444
2016-08-14,0.16906365887935346
2016-08-16,0.2606625
2016-08-19,0.19201666666666667
2016-08-20,0.17551144062042237
2016-08-21,0.17233269247743818
2016-08-22,0.2301
2016-08-23,0.212948977766037
2016-09-01,0.17287777777777777
2016-09-13,0.22096666666666667
2016-09-16,0.11136570076147716
2016-09-20,0.13515555555555556
2016-09-22,0.16149150947199928
2016-09-23,0.16853937336269179
2016-09-30,0.35178766979111564
2016-10-01,0.3681046950048871
2016-10-09,0.24643333333333334
2016-10-16,0.6367888888888888
2016-10-17,0.45364180449379815
2016-10-19,0.6984333333333334
2016-10-21,0.5581666666666667
2016-10-26,0.38951111111111114
2016-10-27,0.4176888888888889
2016-10-29,0.778725
2016-10-30,0.8152888888888888
2016-10-31,0.7112
2016-11-02,0.4005097250143687
2016-11-04,0.5269
