system:time_start,B1,B1_interpolate
2003-01-02,0.6073,0.6073
2003-01-03,0.4743333333333333,0.4743333333333333
2003-01-04,,0.56475
2003-01-05,0.6551666666666667,0.6551666666666667
2003-01-06,0.6767,0.6767
2003-01-07,,0.61935
2003-01-08,0.5619999999999999,0.5619999999999999
2003-01-09,,0.6581166666666666
2003-01-10,,0.61935
2003-01-11,,0.7158944444444444
2003-01-12,,0.7213222222222222
2003-01-13,0.7583555555555556,0.7583555555555556
2003-01-14,,0.8273277777777778
2003-01-15,0.8963,0.8963
2003-01-16,,0.7213222222222222
2003-01-17,0.5463444444444444,0.5463444444444444
2003-01-18,0.7133222222222223,0.7133222222222223
2003-01-19,,0.6778137566137566
2003-01-20,,0.6037
2003-01-21,,0.6600074074074075
2003-01-22,,0.663
2003-01-23,0.6037,0.6037
2003-01-24,0.663,0.663
2003-01-25,,0.6952875000000001
2003-01-26,0.727575,0.727575
2003-01-27,,0.7071652777777777
2003-01-28,0.6867555555555556,0.6867555555555556
2003-01-29,,0.7026527777777778
2003-01-30,0.71855,0.71855
2003-01-31,0.7441555555555556,0.7441555555555556
2003-02-01,,0.7441555555555556
2003-02-02,,0.7563666666666666
2003-02-03,,0.7563666666666666
2003-02-04,0.7685777777777778,0.7685777777777778
2003-02-05,,0.7441555555555556
2003-02-06,,0.6973475
2003-02-07,,0.6580013888888889
2003-02-08,,0.6476725
2003-02-09,,0.6580013888888889
2003-02-10,0.547425,0.547425
2003-02-11,,0.6321791666666667
2003-02-12,,0.6321791666666667
2003-02-13,0.7169333333333333,0.7169333333333333
2003-02-14,,0.7179491666666666
2003-02-15,,0.7751291666666666
2003-02-16,,0.7775381486633846
2003-02-17,0.833325,0.833325
2003-02-18,,0.7811516216584614
2003-02-19,,0.7811516216584614
2003-02-20,0.7289782433169228,0.7289782433169228
2003-02-21,,0.779344885160923
2003-02-22,,0.7742299098717133
2003-02-23,,0.7811516216584614
2003-02-24,,0.7862138606943562
2003-02-25,,0.7811516216584614
2003-02-26,,0.7715299549917948
2003-02-27,,0.80446
2003-02-28,,0.7883271997181196
2003-03-01,,0.8073637499999999
2003-03-02,,0.8025927224548451
2003-03-03,,0.8088156249999999
2003-03-04,,0.8053341198549544
2003-03-05,0.80446,0.80446
2003-03-06,,0.8102675
2003-03-07,,0.8144685185185185
2003-03-08,,0.8102674999999999
2003-03-09,,0.816075
2003-03-10,,0.8185424206349207
2003-03-11,,0.816075
2003-03-12,0.816075,0.816075
2003-03-13,,0.8247486111111111
2003-03-14,0.8334222222222223,0.8334222222222223
2003-03-15,,0.8247486111111111
2003-03-16,,0.8144685185185185
2003-03-17,0.8218555555555556,0.8218555555555556
2003-03-18,,0.7881277777777778
2003-03-19,0.7544,0.7544
2003-03-20,0.842011111111111,0.842011111111111
2003-03-21,,0.7982055555555555
2003-03-22,0.7544,0.7544
2003-03-23,,0.7544
2003-03-24,,0.7522703703703705
2003-03-25,0.7302222222222222,0.7302222222222222
2003-03-26,,0.7721888888888888
2003-03-27,0.8141555555555555,0.8141555555555555
2003-03-28,,0.8183902777777777
2003-03-29,0.8226249999999999,0.8226249999999999
2003-03-30,0.8236,0.8236
2003-03-31,,0.8226249999999999
2003-04-01,,0.726097369931566
2003-04-02,0.6348984435668359,0.6348984435668359
2003-04-03,,0.7197936662278623
2003-04-04,0.8046888888888889,0.8046888888888889
2003-04-05,0.8138777777777778,0.8138777777777778
2003-04-06,0.8066,0.8066
2003-04-07,,0.8028611111111111
2003-04-08,0.7991222222222223,0.7991222222222223
2003-04-09,,0.8124111111111111
2003-04-10,,0.8171861111111112
2003-04-11,0.83525,0.83525
2003-04-12,,0.845775
2003-04-13,,0.852275
2003-04-14,0.8563000000000001,0.8563000000000001
2003-04-15,,0.865275
2003-04-16,0.87425,0.87425
2003-04-17,,0.8633063492063492
2003-04-18,,0.87425
2003-04-19,,0.8345944444444444
2003-04-20,,0.8544222222222222
2003-04-21,0.8862,0.8862
2003-04-22,0.7433333333333333,0.7433333333333333
2003-04-23,0.7810666666666667,0.7810666666666667
2003-04-24,,0.7810666666666667
2003-04-25,,0.7894866666666667
2003-04-26,,0.7726333333333333
2003-04-27,,0.7621383069366879
2003-04-28,,0.7726333333333333
2003-04-29,0.7642,0.7642
2003-04-30,,0.7728611111111111
2003-05-01,,0.7199304235723284
2003-05-02,0.7815222222222222,0.7815222222222222
2003-05-03,,0.6140690484947628
2003-05-04,0.4466158747673034,0.4466158747673034
2003-05-05,,0.5866171966429109
2003-05-06,,0.572891270716985
2003-05-07,0.6991666666666666,0.6991666666666666
2003-05-08,,0.6672458333333333
2003-05-09,,0.5924765552176369
2003-05-10,0.635325,0.635325
2003-05-11,0.4429379989862442,0.4429379989862442
2003-05-12,0.5141555555555556,0.5141555555555556
2003-05-13,,0.5123777777777778
2003-05-14,0.5105999999999999,0.5105999999999999
2003-05-15,0.3270333333333333,0.3270333333333333
2003-05-16,0.31325,0.31325
2003-05-17,0.2865125,0.2865125
2003-05-18,,0.2865125
2003-05-19,,0.2774618226283126
2003-05-20,0.2158063012182712,0.2158063012182712
2003-05-21,0.3300666666666667,0.3300666666666667
2003-05-22,,0.3171611111111111
2003-05-23,0.3042555555555555,0.3042555555555555
2003-05-24,0.3165666666666666,0.3165666666666666
2003-05-25,,0.35948333333333327
2003-05-26,0.4024,0.4024
2003-05-27,,0.2758299999999999
2003-05-28,,0.23436666666666664
2003-05-29,,0.17379666666666663
2003-05-30,0.0663333333333333,0.0663333333333333
2003-05-31,0.01725,0.01725
