system:time_start,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
02-13,,,,0.4914222222222222,,,0.4662875,0.5570777777777778,,,,0.32513333333333333,0.5083888888888889,0.5699833333333333,,,0.5491722222222222,0.5490777777777778,0.5342555555555556,,0.6371888888888889,,0.4796
02-14,,,,0.5019777777777777,0.5174705882352941,0.3674222222222222,0.7075833333333333,0.7094499999999999,0.6078923076923077,,0.4878222222222222,0.7413,0.44633333333333336,0.8337555555555556,0.7090266666666667,0.5017555555555555,0.8929555555555555,,,0.5428888888888889,0.6989388888888889,0.90822,0.6896833333333333
02-15,,,,0.5534888888888889,0.7544666666666666,0.8178866666666667,0.634775,,0.8343,0.8377,0.3434333333333333,,0.7219666666666666,0.8765333333333334,0.8760666666666667,0.6275222222222222,0.9369333333333333,,,0.8425,0.5909777777777777,0.8617666666666667,0.8020555555555555
02-16,,,0.8459888888888889,,,0.8515888888888888,,0.6036666666666667,0.8719166666666667,0.7574666666666666,,0.7969769230769231,0.7029555555555556,0.8331500000000001,0.8581444444444445,,0.657875,0.6775222222222222,0.8151166666666667,,0.8431500000000001,0.6794111111111111,0.5837722222222222
02-17,,0.86895,,,,,0.42011333333333334,,0.6855722222222222,0.7881833333333333,,0.8798666666666667,0.7453833333333333,0.7908611111111111,0.5946944444444444,0.8334444444444444,,,0.6913,0.7443307692307692,0.8298555555555556,,
02-18,,0.7798555555555555,,,,,,,,,0.7912,0.27647777777777777,0.8633666666666666,,0.8659333333333333,0.4991277777777778,0.5602555555555555,0.8261888888888889,,,0.6750277777777778,0.7905555555555556,0.5815722222222223
02-19,,0.49473333333333336,,,0.7804111111111112,0.7703333333333333,,0.7480235294117648,0.7699555555555555,0.42634,0.8196705882352942,0.7751666666666667,0.8053888888888889,,0.8440444444444445,0.8220611111111111,0.7783333333333333,0.71635,,0.4716388888888889,,,0.80025
02-20,,0.8095555555555556,,,0.8175611111111111,,,0.7170375,,,0.7530142857142857,,0.5264333333333333,0.8438055555555556,0.82832,,,,,,0.5979933333333334,,0.5016666666666666
02-21,,,,0.8256307692307693,0.7963222222222223,0.51845,0.8026,0.6585222222222222,,0.7658388888888888,,,0.7873833333333333,0.8149611111111111,0.7636555555555555,,,0.43698333333333333,,0.4402,0.8823111111111112,,0.7896333333333333
02-22,,,,,0.7960357142857143,,0.44432499999999997,,0.6055833333333334,0.8140857142857143,,,0.8450944444444445,0.561625,,0.4901,0.7981555555555555,,,0.8212714285714285,0.8461611111111111,0.8067777777777778,
02-23,,0.8301333333333334,,0.805375,0.8046277777777778,,0.7663307692307693,,0.8117941176470588,0.8124611111111111,0.5948,0.79095,0.7946,0.8213235294117647,0.857925,0.8336777777777777,0.7907666666666667,0.82565,0.6373416666666667,0.8257333333333333,0.8662722222222222,,
02-24,,,0.8039333333333334,0.7706833333333333,0.7693933333333334,,,,0.7126166666666667,0.9216833333333333,0.7312666666666667,0.74928,0.77982,,0.8298611111111112,0.8209888888888889,,0.576225,,,0.7959499999999999,,0.8217833333333333
02-25,,0.8232333333333334,,0.8527666666666667,0.6768111111111111,0.7989571428571428,0.80605,,0.5823444444444444,,,0.77015,0.5333333333333333,0.8396055555555556,0.7925055555555556,,0.7797444444444445,0.7733636363636364,,,0.7604166666666666,,
02-26,0.719475,0.820275,,0.8335666666666667,,0.8011777777777778,0.8221888888888889,,0.7699111111111111,0.8205888888888889,0.8120444444444445,,0.5529666666666667,0.8361666666666666,0.7970375,0.493,0.8078888888888889,0.8095111111111111,,,0.7583444444444445,,0.8440555555555556
02-27,0.7809333333333334,,,0.8398611111111112,0.7446666666666667,0.8409666666666666,0.8288222222222222,0.7605928571428572,0.5877055555555555,0.6644,0.44229285714285715,,,0.84295,0.8619846153846153,,0.7994888888888889,0.6057666666666667,,0.8568611111111111,,,0.8330416666666667
02-28,,0.8239,,0.8890666666666667,,0.8481333333333333,0.7421352941176471,0.7670277777777778,0.5429333333333334,0.7343,,,0.7749,,0.8265388888888889,,,0.5650000000000001,0.8024666666666667,0.7996722222222222,,,0.8247333333333333
02-29,,,,,0.7867,,,,0.8195666666666667,,,,,,,,0.7794333333333333,,,,,,
03-01,,0.8413333333333334,,0.8321666666666667,,,0.5075222222222222,0.6645,0.7665466666666667,,,0.8233055555555556,,0.34591666666666665,0.8911222222222223,,0.8039083333333333,0.7489388888888889,,0.8629944444444444,,0.80925,0.8398388888888889
03-02,,0.8082,,0.8290555555555555,0.8023444444444444,0.8638571428571429,,,,0.7944384615384615,0.24455555555555555,0.8403866666666666,0.6428,0.8680933333333334,0.68738,0.7327888888888889,0.8444055555555555,0.767411111111111,0.7981333333333334,0.7927444444444445,0.8218888888888889,0.8670222222222222,0.8559833333333333
03-03,,0.8198555555555556,0.580875,0.648411111111111,0.8318,0.8448,0.7632333333333333,,,0.9773222222222222,,,,0.8105888888888889,,0.6972666666666667,0.8138055555555556,,0.8254666666666667,0.6547944444444445,0.7906777777777778,0.88451,0.88237
03-04,,,,0.8035666666666667,0.7908333333333333,0.8374888888888888,0.7953888888888889,0.8250692307692308,0.8377071428571429,0.7891666666666667,0.7962,0.5633411764705882,,0.7834722222222222,0.7925333333333333,,,,0.70535,,0.6536666666666666,0.89984,
03-05,0.8303666666666667,,,0.4814117647058824,0.7878111111111111,,0.80115,0.6005777777777778,,0.8293722222222222,,,0.6529888888888888,0.7846111111111111,0.7942,0.8338444444444445,0.7892333333333333,,,0.8352777777777778,,0.6619,0.5553882352941176
03-06,0.8521222222222222,0.7110777777777778,,,,,,0.8129916666666667,0.5024833333333333,0.8236444444444444,0.8233111111111111,,0.8132615384615385,0.8224230769230769,,,0.8062,,,,,,
03-07,0.8326666666666667,0.8156666666666667,,0.85325,0.7351,,,0.7036111111111111,0.8096944444444445,,,,0.771,0.8437444444444444,0.8361222222222222,0.7801750000000001,0.8291499999999999,,,,0.7678722222222222,,
03-08,0.8387555555555556,0.8088666666666667,0.7895555555555556,0.5648,0.7802833333333333,,0.7717833333333334,,0.8830714285714285,,,0.8125333333333333,0.6994,0.8353055555555555,0.8322666666666666,0.7811055555555555,0.8193944444444444,0.8075,,,0.5870111111111112,0.8386,
03-09,,,,0.8039611111111111,,0.57325,,0.7848555555555555,0.8202166666666667,0.7995833333333333,0.8135588235294118,,,0.8430823529411765,0.8202444444444444,,0.8224055555555556,,0.8318666666666666,,0.7676999999999999,0.8531111111111112,
03-10,,,,,0.8246388888888889,0.8237888888888889,,0.7772916666666667,0.82157,0.8625333333333334,0.7099777777777778,,,0.8383666666666666,0.8512928571428572,,0.6589888888888888,0.8153666666666667,0.85306,,0.7909611111111111,,
03-11,0.4642222222222222,,,0.7856333333333333,0.8110666666666666,0.8610857142857142,,0.8126,0.8149266666666667,0.8209666666666666,0.8320111111111111,,0.8093222222222223,0.9081416666666666,0.8279333333333333,0.8396111111111111,,0.6140277777777777,,,,0.8105444444444444,
03-12,0.8841166666666667,0.7963,,,,0.9062666666666667,0.8269294117647059,0.7697777777777778,0.648475,0.8313,,0.79974,0.7911444444444444,,1.006522222222222,0.8330666666666667,0.8282111111111111,,0.6100055555555556,0.8411,,,0.47202222222222223
03-13,0.8158666666666666,,,0.7039111111111112,,,,,,0.72198,,,,,0.86559,,,,,0.8590833333333333,,0.8541666666666666,
03-14,0.7922777777777777,,,0.5800777777777778,0.8651,,,0.5715222222222223,0.7822833333333333,,,0.8279444444444445,,0.7486722222222222,0.9007066666666667,,,,,0.88062,,0.8895555555555555,
03-15,,,,,,0.91504,,,,,0.7744,,,0.7577875,0.9058833333333334,,,,,,0.8225111111111111,0.2000111111111111,
03-16,,,,,0.8087,,0.8193833333333334,1.4288,0.8504235294117647,0.88678,0.7886,,0.7784125,,0.80557,0.8622666666666666,,,,0.9018277777777778,,,
03-17,,,,0.6326611111111111,0.7276666666666667,,,0.7950333333333333,0.8506166666666667,,0.7551066666666667,,0.8607555555555555,,0.9059733333333333,0.87217,0.83117,,,,,0.8344444444444444,
03-18,,,,,0.6321611111111112,,0.8612944444444445,,0.8721666666666666,0.7999999999999999,0.7048333333333333,,0.8356833333333333,,0.90985,0.8786166666666667,0.8275555555555556,0.85498,,,,,0.8868
03-19,0.8340000000000001,,,,0.8623222222222222,,0.5801555555555555,0.8373222222222222,0.8791333333333333,0.8430769230769231,0.8216923076923077,0.8609636363636364,0.6920944444444445,0.8326,0.8397944444444444,0.8862923076923077,0.8436823529411764,0.8717166666666667,,,,0.8570333333333333,0.7247777777777777
03-20,0.7305777777777778,,,,,,0.9388333333333333,0.8426111111111111,,,,0.7319222222222223,0.5760833333333334,,0.8665888888888889,0.8897555555555555,0.8472999999999999,0.8818333333333334,0.7391777777777778,0.85972,,,
03-21,0.893,,,0.88048,,0.86645,0.7648285714285714,0.7837,0.8604111111111111,0.8232111111111111,0.8582416666666667,0.8862666666666666,0.85928,0.8773857142857143,,0.8912111111111111,0.8216777777777777,0.87888,,0.6588333333333334,0.7495722222222222,0.8542888888888889,
03-22,0.8821333333333333,0.7704333333333334,,,0.7388666666666667,0.9319833333333334,0.8438933333333334,0.8615428571428572,0.8531777777777778,,,0.7578333333333334,0.786425,0.8782222222222222,,0.91025,0.8381666666666666,0.8792888888888889,,0.8812777777777777,0.8888333333333334,0.8763777777777778,0.8735
03-23,,0.908,,,,0.806975,,0.8441714285714286,0.8657555555555556,,0.8630533333333333,0.7448,0.8692888888888889,0.8712333333333333,0.8997722222222222,0.8851,0.8431222222222222,,,0.6896666666666667,,0.8654166666666666,0.9147888888888889
03-24,,0.8855111111111111,,,,,,0.8656533333333334,,,,0.8668882352941176,0.9226875,0.6939,0.8847,0.72562,0.8608,,,1.0179,0.7900555555555555,0.8190000000000001,0.9094764705882353
03-25,,0.7642111111111111,,,,0.9278,0.78842,0.8030333333333334,0.8090666666666666,0.8378,,0.8435333333333334,0.8814888888888889,0.789125,0.8571888888888889,,0.82226,,0.9015,0.8245,0.8235,,0.9073333333333333
03-26,,0.7655111111111111,,,,0.7659,,0.8706571428571429,,0.7843166666666667,0.8142058823529411,,0.9757,0.84528,,0.8423888888888889,,0.8834944444444445,0.875,,,0.8771,0.897576923076923
03-27,,0.7753,,0.8920333333333333,0.8833,,0.6367666666666667,,,0.8333375000000001,0.8825785714285714,0.8612666666666666,0.8207055555555556,,,0.8533666666666666,0.7534111111111111,0.9280333333333334,0.8870750000000001,,,0.8712,
03-28,0.7593666666666666,,,,0.8461777777777778,0.8334333333333334,0.8278666666666666,,0.845125,,0.8820777777777777,0.8541,0.8704411764705883,,0.878,0.8201764705882353,,0.8762277777777778,0.8885285714285714,,0.8791666666666667,0.8637307692307692,
03-29,,0.8727,0.8985888888888889,,0.8812666666666666,,0.8727666666666667,0.843488888888889,,0.8522888888888889,0.8900611111111111,,0.8573000000000001,,0.8569222222222223,0.8428833333333333,0.8847222222222222,0.8886692307692308,0.9007571428571428,0.6374166666666666,,0.86672,
03-30,,,,0.8636333333333334,0.7023944444444444,0.89344,0.9076777777777778,0.8069166666666667,0.8518923076923077,,,,,,0.9204833333333333,0.8826722222222222,0.8752176470588235,,0.90925,,,0.8693111111111111,
03-31,0.8749666666666667,0.8974333333333333,,0.9015333333333333,0.8706555555555555,,0.88574,0.88632,0.8577777777777778,0.8583266666666667,0.8256333333333333,,,0.7599083333333333,0.8855466666666667,0.8845166666666666,0.8738928571428571,,,,0.87965,0.8819111111111111,0.80905
04-01,0.87112,,0.8874666666666666,0.9006000000000001,0.889,0.8983444444444445,0.8886941176470589,0.8576222222222223,0.8556555555555556,0.8772722222222222,0.69824,0.8877733333333333,,0.8727666666666667,0.891425,0.9018444444444444,0.8703,,,,0.8886111111111111,0.8921388888888889,0.94656
04-02,,0.8417,0.87212,0.6907538461538462,,0.89402,0.8632277777777778,0.85615,0.8714916666666667,0.8648214285714286,,0.880738888888889,,0.77968,,0.8711833333333333,0.8897166666666667,,,0.7892214285714285,0.8964,0.9131166666666667,
04-03,,0.6402333333333333,,,,,0.8822555555555556,0.8570583333333334,0.8556388888888888,0.8740722222222223,0.8295388888888889,0.9115722222222222,,0.8550444444444444,0.8635888888888889,0.8905166666666666,0.89394,,0.8374333333333334,,,0.6981,
04-04,,,,,,0.8963277777777778,0.8664055555555555,0.8735277777777778,,0.86212,0.4216416666666667,0.8733611111111111,0.8803833333333333,,0.82715,,0.8881692307692307,0.8990555555555556,,0.9222,0.9010888888888889,0.8844277777777778,
04-05,,0.8884333333333333,0.6784444444444444,0.9235,0.8432777777777778,,0.8579625,0.87225,,0.9174333333333333,0.7563,0.9429666666666667,,,0.8856888888888889,0.8930444444444444,0.8883333333333333,0.8991555555555556,,,0.9195944444444445,0.8688833333333333,
04-06,0.8986333333333333,,,,0.8543333333333333,,0.8512833333333333,0.8698944444444444,0.87835,0.9219142857142857,,0.8692055555555556,0.8252444444444444,0.87471,0.8782583333333334,0.9057533333333333,0.8725833333333334,0.8965722222222222,,,0.9211055555555555,,0.875875
04-07,,0.8906,,,0.8772222222222222,0.9051666666666667,,,0.8775166666666667,,,0.8191333333333333,0.8528722222222223,,0.8986733333333333,0.8819444444444444,0.8764333333333333,0.8908055555555555,0.8839222222222223,,,,0.8324666666666667
04-08,,,,0.8851222222222223,0.8952611111111111,,0.8936333333333333,,0.8813277777777778,,,0.90913125,,0.8794,0.8746444444444444,0.8890055555555555,0.8573222222222222,0.89395,0.8259111111111112,0.92382,0.86165,0.8747111111111111,0.9293444444444444
04-09,,,,0.9246785714285715,0.8789944444444444,0.6762888888888889,0.8672416666666667,,0.7812294117647058,0.7279833333333333,,0.8915944444444445,0.8528,0.8909944444444444,0.8155611111111111,0.9001555555555556,0.8815999999999999,0.8968722222222222,0.9165133333333333,0.8846,,0.8901416666666666,0.8777
04-10,0.9018333333333334,0.7771333333333333,,0.82405,0.9029611111111111,0.9401,,,,,,0.9802166666666666,0.8833571428571428,,,0.8860333333333333,0.8892333333333333,0.8955722222222222,0.8736277777777778,0.8525222222222222,0.79374,0.8890722222222223,0.8912444444444445
04-11,0.8945333333333333,0.9168,,,0.8842125,0.8959888888888888,0.8632875,0.8762555555555556,,0.8144666666666667,0.8061352941176471,,0.8665222222222222,,,0.8306388888888889,0.8817444444444444,0.9051111111111111,0.8782444444444445,0.8840333333333333,0.8878,0.8966083333333333,0.8801888888888889
04-12,,,,0.91804,0.79172,0.9083888888888889,0.8821,,,0.8965944444444445,,0.8449333333333333,0.8562111111111111,0.8325,0.9107066666666667,0.8772777777777778,0.7825222222222222,0.8971611111111111,0.9105375,0.9083388888888889,0.866864705882353,0.8986055555555555,0.8813
04-13,,,,0.9592555555555555,0.8672,0.7446611111111111,0.8999625,,,0.73472,0.8299555555555556,0.8817333333333334,0.8785444444444445,,0.8843555555555556,0.8847888888888888,0.8846222222222222,0.8243277777777778,,0.9,,0.8990555555555555,0.9127222222222222
04-14,,,,0.7634277777777778,0.64385,0.9398166666666667,,,,0.8409388888888889,,0.8387,0.8736944444444444,0.8940444444444444,0.8820777777777777,0.8864111111111111,,0.8951166666666667,,0.9088583333333333,0.87685,0.9106222222222222,0.8947555555555555
04-15,,0.8577444444444445,,,0.8699375,0.86165,0.7848444444444445,0.8948,0.8812666666666666,,,,0.89455,0.8928,,0.8970666666666667,0.8940555555555556,0.8925388888888889,,0.9102777777777777,0.8785733333333333,0.8436944444444444,0.9356777777777777
04-16,,,,,,0.9324,,,,,,,0.8611277777777778,0.897,,0.7071222222222222,,0.94106,0.8395833333333333,0.9190444444444444,,,
04-17,0.8918,,,,,,0.9059636363636364,,,,,0.7346,0.8711444444444445,,0.874375,0.8432166666666666,0.8894333333333334,,0.8912,0.9214769230769231,0.8829166666666667,,
04-18,,,,0.8797666666666667,0.8533666666666666,,0.8407,,,0.8459142857142857,0.8816529411764705,,0.8582222222222222,,,0.92005,0.8787611111111111,0.6384333333333333,0.881575,0.9199055555555555,0.86965,,0.9140666666666667
04-19,,,,0.7978,,,,0.8354833333333334,0.8745266666666667,0.9015777777777778,0.8716055555555555,,,,0.75088,0.83871,0.8821777777777778,,0.8933214285714286,0.926661111111111,,,0.9161444444444444
04-20,0.9137333333333333,,0.9104111111111111,,,0.9077444444444445,,,,0.9229866666666666,0.664,0.83195,0.8592666666666666,0.8721333333333333,,0.8651,0.8742777777777778,,0.9490333333333333,0.9174777777777778,0.8254333333333334,,0.9243111111111111
04-21,,,0.9072777777777777,,0.8632444444444445,,,0.8814333333333333,,0.93355,0.7778388888888889,0.9284611111111112,1.1089,,,0.8878833333333334,0.8820833333333333,,0.8927294117647059,0.9560823529411765,,,0.9034833333333333
04-22,,,0.9122666666666667,0.721875,0.8129941176470589,,,0.89605,,0.7938888888888889,0.8446,,0.883,0.84415,0.8804555555555555,,0.8842444444444444,0.8535111111111111,0.8459333333333333,0.9107,0.7697555555555555,,0.9168666666666667
04-23,,,0.9074555555555556,,0.8913222222222222,,0.8597888888888889,0.8917999999999999,,,0.8549722222222222,0.9351111111111111,,,0.8918222222222222,,0.8844277777777778,0.8816388888888889,,0.9095944444444445,0.8140444444444445,,0.9149444444444444
04-24,,,0.9126888888888889,,0.8754222222222222,,,0.8909555555555555,,0.8845,0.8688,,0.8893555555555556,,0.81645,0.8798277777777778,0.8815111111111111,0.8974611111111112,,0.9052277777777777,0.9138666666666666,,0.9079444444444444
04-25,,0.7402333333333333,,0.9096555555555556,0.8844266666666667,,,0.8733333333333333,0.8689733333333334,0.8219000000000001,,,0.8727888888888888,,0.8871333333333333,0.8872111111111111,0.8778666666666667,,0.8969444444444444,0.875,,0.8690666666666667,0.9221111111111111
04-26,,,,0.8946777777777778,0.8055666666666667,,,,0.8671055555555556,,0.8897833333333334,,0.8759333333333333,,0.88835,0.9003666666666666,0.8771166666666667,,0.8986277777777778,0.9172666666666667,,0.9075388888888889,0.87865
04-27,,,,,0.8903222222222222,0.894225,,0.8519166666666667,0.8681055555555556,,0.8880055555555555,,0.880211111111111,0.90342,0.8882055555555556,0.9040444444444444,0.8713833333333333,,0.8991111111111111,,0.8289333333333333,0.9371333333333334,
04-28,,,,0.9178944444444445,0.8682944444444445,0.87773,,,0.8871166666666667,,0.8867111111111111,,,0.8927666666666667,,0.7858571428571429,,,0.8906888888888889,0.8941083333333333,,,
04-29,0.6712777777777778,,0.80266,,0.8826176470588235,0.9180944444444444,,,,0.91725,0.8821,,0.8678833333333333,0.8890944444444444,0.63906,0.9075055555555556,,,0.8961666666666667,,,0.8921611111111111,0.8599944444444445
04-30,,0.9529833333333333,,,0.4083333333333333,0.9375277777777777,,,,0.9088555555555555,0.8694944444444445,0.9175235294117647,,0.8955555555555555,,0.8762333333333333,0.839225,0.8906352941176471,0.9036785714285714,0.49083333333333334,0.9228714285714286,0.8935333333333333,0.8881166666666667
05-01,,0.856,,,0.8580444444444444,,0.7254333333333334,,0.9204833333333333,0.8250222222222222,0.88585,0.86276,0.87474,0.8033,0.8613875,,,0.8803166666666666,0.8908055555555555,0.9084833333333333,0.8484611111111111,,0.90105
05-02,,0.82915,0.7605,0.8517,,,,,0.7648,0.69335,0.8615444444444444,0.8823875,0.7109833333333333,,,,0.7664666666666666,0.8901555555555556,0.9059333333333334,,,,0.9231277777777778
05-03,,,,0.8581875,0.6941,,0.8652777777777778,,,,,0.8978666666666667,,,,0.8903944444444445,0.8382666666666666,0.90215,,0.9082611111111111,,,0.8772444444444444
05-04,,0.9156222222222222,0.51,,,0.9175285714285715,0.9175555555555556,0.8978777777777778,0.8614333333333333,,0.8445333333333334,,0.869825,0.92992,0.8835888888888889,0.8790666666666667,,0.9038555555555555,,0.9068166666666666,,0.5065777777777778,0.8484666666666667
05-05,,0.86344,,0.7415833333333334,0.7916555555555556,,0.89781,,0.8572111111111111,,,,,0.8370444444444445,0.6000666666666666,,,0.8927499999999999,,0.9092222222222223,0.8479777777777777,0.8761555555555556,
05-06,,0.8878111111111111,0.8013666666666667,0.9152777777777777,0.8759333333333333,,0.925825,,0.8388166666666667,0.7763249999999999,,0.93065,,,,,,0.9052,0.9259999999999999,,0.9271625,,
05-07,0.9080333333333334,,0.9188444444444445,,0.70625,,,,0.7917111111111111,0.8955615384615384,,,0.8932111111111111,,,,0.8839,,0.8946611111111111,,0.9205,0.8495944444444444,0.8747722222222223
05-08,,,,,0.8484444444444444,,,0.9131,0.8133611111111111,0.8066333333333333,0.79426,0.5799125,0.8138944444444445,,,0.8754833333333333,0.8375055555555555,0.5041666666666667,0.9095333333333334,,0.9199294117647059,0.8915166666666666,0.9623846153846154
05-09,,,0.9163222222222223,,0.76558,0.8606,,,,,,,0.7173111111111111,,,0.8806333333333334,,0.8631,0.8952777777777778,,0.8926722222222222,0.8906111111111111,0.8546722222222223
05-10,,0.5870125,0.9220444444444444,,,0.8386333333333333,,,0.545,,0.6829777777777778,0.8838111111111111,0.9106777777777778,,0.87225,0.8898055555555555,0.82726,0.87692,0.8952444444444444,,0.7631666666666667,0.8514111111111111,0.8259333333333333
05-11,,,0.7537444444444444,0.7860555555555555,,,0.5944,,,,,0.9119,0.3898333333333333,,0.8266928571428571,0.4822666666666667,,0.77262,0.9022,0.9054,0.9449111111111111,,
05-12,,0.914511111111111,,,,,,,,,,,0.5367875,,,,0.8513777777777778,,0.8364777777777778,0.951925,0.8484722222222222,,
05-13,,0.8421,,0.8098888888888889,,0.8907944444444444,,,0.8516555555555556,0.7369666666666667,,0.8565444444444444,0.86415,0.5259666666666667,,,0.72035,0.8733111111111111,0.8989777777777778,,,,0.7473666666666667
05-14,0.8227555555555556,0.5408888888888889,,,0.7996666666666666,0.9220055555555555,0.7457666666666667,,0.7770333333333334,0.9966555555555555,0.7674222222222222,0.89726,0.9367277777777777,,,,0.4601222222222222,0.9345222222222223,,0.8653133333333334,0.772625,0.8094,0.46875555555555554
05-15,,,0.9417444444444445,0.5282111111111111,,0.8931333333333333,0.5763454545454545,,0.8242277777777778,,0.8777944444444444,0.8192222222222222,0.8737722222222223,,,0.8143,,0.47507777777777777,0.8833166666666666,0.9134,,0.8788,0.8509571428571429
05-16,,,0.8797444444444444,,,0.90884,0.6650888888888888,0.3536111111111111,0.7533,,0.8267666666666666,0.9325111111111111,,,,0.8096611111111112,,,0.8836666666666666,,,0.8662444444444445,0.8608055555555556
05-17,0.540625,,0.6664555555555556,,,0.9008555555555555,0.6159277777777777,0.7512538461538462,,,0.8665722222222222,0.9319888888888889,,0.8178,,0.7818222222222222,0.6587363636363637,0.6539470588235294,0.8636111111111111,0.8534055555555555,,0.8906388888888889,0.36823333333333336
05-18,,,,,0.8783333333333333,0.8963,0.6696333333333333,0.7279882352941176,,0.7375333333333334,0.8206666666666667,0.9342277777777778,,0.9385333333333333,0.856,0.7737833333333334,,,0.8435666666666667,0.9040722222222222,,0.8869777777777778,
05-19,,,0.36644444444444446,0.7590571428571429,0.8943333333333333,0.8513333333333334,0.62588,,,0.7712277777777777,0.8197,0.9194666666666667,0.8341,0.803025,0.84515,0.7398111111111111,0.7937888888888889,0.8597944444444444,,0.7954666666666667,0.5123333333333333,0.8833176470588235,
05-20,,,,,0.8114666666666667,0.9064875,0.5061666666666667,,,,0.7955666666666666,0.9226555555555556,0.8310055555555556,,0.8155181818181818,0.6799444444444445,0.7396166666666667,,,0.9035444444444445,0.76295,,
05-21,,0.7830222222222222,0.9048777777777778,,0.8691,,0.4043,0.9368388888888889,,,0.8358055555555556,0.8997722222222222,0.8326888888888889,0.9404888888888889,0.8138944444444445,0.6288307692307692,0.7819388888888889,,0.8987,0.8998555555555555,,0.9078352941176471,0.7809
05-22,0.8654,0.9218000000000001,0.9491777777777778,,,0.8524352941176471,,0.8900571428571429,,,,0.8528555555555556,0.8179222222222222,0.9238277777777778,,0.5833444444444444,0.7728611111111111,0.7114882352941176,0.8846388888888889,0.8808058823529412,0.9134944444444444,0.8763388888888889,
05-23,0.9408333333333333,0.9048555555555555,0.4726444444444445,0.7300444444444444,,0.8682235294117647,,0.9154777777777778,,0.9053833333333333,,0.8592333333333333,0.8204333333333333,0.9338166666666666,0.5124444444444445,0.3312,0.7901055555555555,,0.8808777777777778,0.8750833333333333,0.9127944444444445,0.8548222222222222,0.8824333333333333
05-24,0.8268555555555556,0.8781333333333333,,,,0.80715,,,0.8286444444444445,0.8087777777777778,,0.8730722222222222,,0.94145,,,0.7665,,0.8829777777777778,0.8511833333333333,0.8591444444444445,0.8394,0.6032611111111111
05-25,,,,0.9005944444444445,0.5676888888888889,0.83489,,,0.7415909090909091,0.9161444444444444,,0.7760333333333334,0.7221124999999999,0.8848277777777778,,0.4794111111111111,,0.24203333333333332,0.8079444444444445,0.7772666666666667,0.92015,,0.8354777777777778
05-26,0.5296888888888889,,,,0.9124666666666666,,,,,0.9202555555555556,0.8180777777777778,0.6874388888888889,0.43612,0.8268500000000001,0.5658666666666666,0.5376222222222222,0.5604833333333333,,0.8820722222222223,0.88524,0.8253166666666667,,
05-27,,,,0.8151555555555555,,0.45482500000000003,,,,0.9171111111111111,0.80125,0.8011222222222222,0.4917111111111111,0.6511222222222222,,0.5064066666666667,,,0.8132944444444444,0.8474333333333334,0.9105083333333334,0.8444888888888888,
