system:time_start,B1,B1_interpolate,B1_phenology
2018-02-14,0.4597666666666666,0.4597666666666666,
2018-02-15,,0.5422463171561559,
2018-02-16,0.6247259676456451,0.6247259676456451,
2018-02-17,0.72185,0.72185,
2018-02-18,,0.6969,
2018-02-19,,0.709375,
2018-02-20,,0.6969,
2018-02-21,0.6969,0.6969,
2018-02-22,0.518325,0.518325,
2018-02-23,0.4999333333333333,0.4999333333333333,
2018-02-24,,0.6969,
2018-02-25,,0.63455,
2018-02-26,,0.6525083333333334,
2018-02-27,,0.8198449999999999,
2018-02-28,,0.8198449999999999,
2018-03-01,0.8050833333333334,0.8050833333333334,
2018-03-02,1.10395,1.10395,
2018-03-03,1.03775,1.03775,
2018-03-04,0.8629205158392588,0.8629205158392588,
2018-03-05,,0.985627717302716,
2018-03-06,,1.03775,
2018-03-07,,0.9977901719464196,
2018-03-08,,1.034011111111111,
2018-03-09,1.05415,1.05415,
2018-03-10,1.0763,1.0763,
2018-03-11,,1.034011111111111,
2018-03-12,0.9917222222222222,0.9917222222222222,
2018-03-13,,1.0212947530864196,
2018-03-14,,1.00555,
2018-03-15,,0.9986361111111112,
2018-03-16,,0.9917222222222222,
2018-03-17,,0.960294962093556,
2018-03-18,1.00555,1.00555,
2018-03-19,,0.9356232430267334,
2018-03-20,0.8656964860534668,0.8656964860534668,
2018-03-21,,0.9046169534199052,
2018-03-22,0.943537420786344,0.943537420786344,
2018-03-23,0.9031666666666668,0.9031666666666668,
2018-03-24,,0.943537420786344,
2018-03-25,,0.9722555555555557,
2018-03-26,1.0227499999999998,1.0227499999999998,
2018-03-27,0.99085,0.99085,
2018-03-28,0.9972888888888888,0.9972888888888888,
2018-03-29,0.9567195355328648,0.9567195355328648,
2018-03-30,1.0065777777777778,1.0065777777777778,
2018-03-31,,0.978585018217684,
2018-04-01,,0.979638888888889,
2018-04-02,,0.962449488778909,
2018-04-03,0.9527,0.9527,
2018-04-04,,0.9420102590759596,
2018-04-05,0.9313205181519192,0.9313205181519192,
2018-04-06,0.9637142857142856,0.9637142857142856,
2018-04-07,0.9424061945120492,0.9424061945120492,
2018-04-08,0.8378,0.8378,
2018-04-09,0.6479,0.6479,
2018-04-10,0.9545888888888888,0.9545888888888888,
2018-04-11,0.9699333333333332,0.9699333333333332,
2018-04-12,,0.9456925572536607,
2018-04-13,,0.94445,
2018-04-14,0.9125554495387608,0.9125554495387608,
2018-04-15,0.94445,0.94445,
2018-04-16,0.99185,0.99185,
2018-04-17,0.966075,0.966075,
2018-04-18,0.99045,0.99045,
2018-04-19,0.9683666666666668,0.9683666666666668,
2018-04-20,0.9895333333333334,0.9895333333333334,
2018-04-21,0.99815,0.99815,
2018-04-22,0.8267,0.8267,
2018-04-23,,0.8811875,
2018-04-24,0.935675,0.935675,
2018-04-25,0.9818833333333332,0.9818833333333332,
2018-04-26,0.9694,0.9694,
2018-04-27,0.9519714285714286,0.9519714285714286,
2018-04-28,0.9652,0.9652,
2018-04-29,0.9537777777777778,0.9537777777777778,
2018-04-30,0.9526376691659292,0.9526376691659292,
2018-05-01,0.8240000000000001,0.8240000000000001,
2018-05-02,0.8912222222222222,0.8912222222222222,
2018-05-03,,0.8739333333333333,
2018-05-04,,0.7546733514275646,
2018-05-05,0.8739333333333333,0.8739333333333333,
2018-05-06,0.4988644987271382,0.4988644987271382,
2018-05-07,0.9333555555555556,0.9333555555555556,
2018-05-08,0.811675,0.811675,
2018-05-09,0.9053464014848072,0.9053464014848072,
2018-05-10,0.9205,0.9205,
2018-05-11,0.9158555555555556,0.9158555555555556,
2018-05-12,0.8019,0.8019,
2018-05-13,0.8705444444444445,0.8705444444444445,
2018-05-14,,0.8620555555555556,
2018-05-15,0.8535666666666667,0.8535666666666667,
2018-05-16,0.8498216233995226,0.8498216233995226,
2018-05-17,0.8086111111111112,0.8086111111111112,
2018-05-18,0.6089555555555556,0.6089555555555556,
2018-05-19,,0.7268402777777778,
2018-05-20,0.844725,0.844725,
2018-05-21,0.8775555555555555,0.8775555555555555,
2018-05-22,0.7232951633453369,0.7232951633453369,
2018-05-23,0.8009111111111111,0.8009111111111111,MO
2018-05-24,0.8532111111111111,0.8532111111111111,
2018-05-25,0.7449666666666667,0.7449666666666667,
2018-05-26,0.8275555555555556,0.8275555555555556,
2018-05-27,0.6484888888888889,0.6484888888888889,
2018-05-28,,0.6494444444444445,
2018-05-29,0.6504,0.6504,
2018-05-30,,0.7192777777777777,
2018-05-31,0.7881555555555555,0.7881555555555555,
2018-06-01,0.7206539154317644,0.7206539154317644,
2018-06-02,0.7402444444444444,0.7402444444444444,
2018-06-03,0.7467222222222222,0.7467222222222222,
2018-06-04,0.6244555555555555,0.6244555555555555,
2018-06-05,0.6213571428571428,0.6213571428571428,
2018-06-06,0.4451,0.4451,
2018-06-07,0.4277905986626943,0.4277905986626943,
2018-06-08,0.6009,0.6009,
2018-06-09,0.4228,0.4228,
2018-06-10,,0.4228,
2018-06-11,,0.3918653236184801,
2018-06-12,,0.4228,
2018-06-13,,0.2744111111111111,
2018-06-14,,0.3118,
2018-06-15,,0.3055215950764274,
2018-06-16,0.1492555555555555,0.1492555555555555,
2018-06-17,,0.2511777777777778,
2018-06-18,0.3531,0.3531,
2018-06-19,0.3118,0.3118,
2018-06-20,0.2238777777777778,0.2238777777777778,
2018-06-21,0.24785,0.24785,
2018-06-22,0.3668857142857143,0.3668857142857143,
2018-06-23,0.2442679314315319,0.2442679314315319,
2018-06-24,0.1627428571428571,0.1627428571428571,PO
2018-06-25,,0.1912079504389422,
