system:time_start,B1,B1_interpolate
2004-02-27,0.5836666666666667,0.5836666666666667
2004-02-28,0.3928888888888889,0.3928888888888889
2004-02-29,,0.46591111111111105
2004-03-01,0.5389333333333333,0.5389333333333333
2004-03-02,,
2004-03-03,,0.49971999999999994
2004-03-04,,0.5466
2004-03-05,,0.5362833333333332
2004-03-06,,0.5208083333333333
2004-03-07,0.5542666666666667,0.5542666666666667
2004-03-08,,0.5208083333333333
2004-03-09,,0.5208083333333333
2004-03-10,,0.5208083333333333
2004-03-11,0.48735,0.48735
2004-03-12,,0.5285458333333333
2004-03-13,,0.5799187493981255
2004-03-14,,0.5208083333333333
2004-03-15,,0.5886416666666666
2004-03-16,,0.5208083333333333
2004-03-17,,0.629525
2004-03-18,,0.7717
2004-03-19,,0.6997536435763041
2004-03-20,,0.7598109307289124
2004-03-21,,0.7093146855335765
2004-03-22,,0.7551259662503287
2004-03-23,0.7717,0.7717
2004-03-24,0.8372666666666667,0.8372666666666667
2004-03-25,0.8181833333333334,0.8181833333333334
2004-03-26,,0.7598109307289124
2004-03-27,0.7014385281244914,0.7014385281244914
2004-03-28,,0.7598109307289124
2004-03-29,,0.7521442640622457
2004-03-30,,0.7483177217205366
2004-03-31,,0.7581076684384118
2004-04-01,0.7951833333333334,0.7951833333333334
2004-04-02,,0.7483177217205366
2004-04-03,0.7014521101077398,0.7014521101077398
2004-04-04,0.8599,0.8599
2004-04-05,0.7165222222222222,0.7165222222222222
2004-04-06,0.8557,0.8557
2004-04-07,,0.7425833333333334
2004-04-08,0.6294666666666666,0.6294666666666666
2004-04-09,,0.7160316916847229
2004-04-10,,0.6727491791756948
2004-04-11,,0.7160316916847229
2004-04-12,0.7160316916847229,0.7160316916847229
2004-04-13,,0.7832158458423615
2004-04-14,,0.776005008339352
2004-04-15,0.8504,0.8504
2004-04-16,,0.7615833333333333
2004-04-17,0.6727666666666666,0.6727666666666666
2004-04-18,,0.703690086710453
2004-04-19,0.7346135067542394,0.7346135067542394
2004-04-20,0.9711833333333332,0.9711833333333332
2004-04-21,0.4328,0.4328
2004-04-22,0.8283166666666667,0.8283166666666667
2004-04-23,,0.5825444444444444
2004-04-24,,0.6201944444444444
2004-04-25,0.5825444444444444,0.5825444444444444
2004-04-26,0.4497222222222222,0.4497222222222222
2004-04-27,,0.6503392445392079
2004-04-28,0.8509562668561935,0.8509562668561935
2004-04-29,0.8123666666666667,0.8123666666666667
2004-04-30,0.9051333333333332,0.9051333333333332
2004-05-01,0.7231888888888889,0.7231888888888889
2004-05-02,0.7463833333333333,0.7463833333333333
2004-05-03,0.5752333333333333,0.5752333333333333
2004-05-04,,0.6994666666666667
2004-05-05,0.8237,0.8237
2004-05-06,,0.7735518518518519
2004-05-07,,0.7974888888888889
2004-05-08,0.7974888888888889,0.7974888888888889
2004-05-09,0.7513,0.7513
2004-05-10,0.7304333333333334,0.7304333333333334
2004-05-11,0.7276333333333334,0.7276333333333334
2004-05-12,,0.7051366666666666
2004-05-13,,0.6813166666666667
2004-05-14,,0.6753766666666665
2004-05-15,0.635,0.635
2004-05-16,0.6979333333333333,0.6979333333333333
2004-05-17,,0.635
2004-05-18,,0.6499032627990511
2004-05-19,0.5966,0.5966
2004-05-20,,0.6551764550638199
2004-05-21,0.7137529101276398,0.7137529101276398
2004-05-22,0.79385,0.79385
2004-05-23,0.6792634608626366,0.6792634608626366
2004-05-24,0.5855,0.5855
2004-05-25,,0.6768666666666666
2004-05-26,,0.6765917954874922
2004-05-27,,0.6768666666666666
2004-05-28,,0.6311833333333333
2004-05-29,,0.6768666666666666
2004-05-30,,0.6785398457500671
2004-05-31,,0.6768666666666666
2004-06-01,0.6768666666666666,0.6768666666666666
2004-06-02,0.7669333333333334,0.7669333333333334
2004-06-03,0.7958666666666666,0.7958666666666666
2004-06-04,0.5715419450839361,0.5715419450839361
2004-06-05,0.7252333333333333,0.7252333333333333
2004-06-06,0.5781404391322817,0.5781404391322817
2004-06-07,0.7404000000000001,0.7404000000000001
2004-06-08,0.5895666666666667,0.5895666666666667
2004-06-09,,0.6429583333333333
2004-06-10,0.69635,0.69635
2004-06-11,,0.5432138888888889
2004-06-12,,0.2903333333333333
2004-06-13,0.2903333333333333,0.2903333333333333
2004-06-14,0.2812,0.2812
2004-06-15,0.3291,0.3291
2004-06-16,,0.3291
2004-06-17,,0.4088222222222222
2004-06-18,0.5308833333333334,0.5308833333333334
2004-06-19,0.3664833333333333,0.3664833333333333
2004-06-20,0.4566333333333333,0.4566333333333333
2004-06-21,0.2152333333333333,0.2152333333333333
2004-06-22,0.4536666666666666,0.4536666666666666
2004-06-23,0.3388,0.3388
2004-06-24,0.2732833333333333,0.2732833333333333
2004-06-25,,0.3149061630487887
2004-06-26,,0.3034666666666666
2004-06-27,,0.31642647467485435
2004-06-28,,0.31642647467485435
2004-06-29,0.3034666666666666,0.3034666666666666
2004-06-30,,0.3725294240245631
2004-07-01,0.4415921813824597,0.4415921813824597
2004-07-02,0.3589888888888888,0.3589888888888888
2004-07-03,,0.3613694444444444
2004-07-04,0.36375,0.36375
2004-07-05,0.4368166666666666,0.4368166666666666
2004-07-06,0.3642666666666667,0.3642666666666667
2004-07-07,,0.4293944444444444
2004-07-08,,0.3642666666666667
2004-07-09,0.4871,0.4871
2004-07-10,0.3241544226455688,0.3241544226455688
2004-07-11,0.2793166666666666,0.2793166666666666
2004-07-12,0.1190333333333333,0.1190333333333333
2004-07-13,0.2212833333333333,0.2212833333333333
2004-07-14,0.3449777777777777,0.3449777777777777
