system:time_start,B1,B1_interpolate
2022-02-10,0.4129,0.4129
2022-02-11,,
2022-02-12,,
2022-02-13,,0.3142611111111111
2022-02-14,,0.4126888888888889
2022-02-15,,0.41183958333333337
2022-02-16,0.2156222222222222,0.2156222222222222
2022-02-17,,0.4126888888888889
2022-02-18,0.6097555555555556,0.6097555555555556
2022-02-19,0.3039,0.3039
2022-02-20,,0.6129
2022-02-21,0.9219,
2022-02-22,,0.6129
2022-02-23,,0.6737166666666667
2022-02-24,0.4255333333333333,0.4255333333333333
2022-02-25,,0.3874220344866315
2022-02-26,,0.3596111111111111
2022-02-27,0.3493107356399297,0.3493107356399297
2022-02-28,0.3596111111111111,0.3596111111111111
2022-03-01,0.4600404665576087,0.4600404665576087
2022-03-02,,0.3977146777232488
2022-03-03,0.3353888888888889,0.3353888888888889
2022-03-04,0.4606,0.4606
2022-03-05,0.3895375,0.3895375
2022-03-06,,0.4661298611111111
2022-03-07,0.5427222222222222,0.5427222222222222
2022-03-08,0.3559909352640311,0.3559909352640311
2022-03-09,,0.3467501246146758
2022-03-10,0.3375093139653206,0.3375093139653206
2022-03-11,,0.4164010061653376
2022-03-12,,0.45975465698266027
2022-03-13,,0.5229520199485461
2022-03-14,0.582,0.582
2022-03-15,0.621694717142317,0.621694717142317
2022-03-16,,0.6138014116524326
2022-03-17,0.6059081061625481,0.6059081061625481
2022-03-18,,0.6138014116524326
2022-03-19,,0.7106841835356642
2022-03-20,0.743,0.743
2022-03-21,0.7831444444444444,0.7831444444444444
2022-03-22,,0.7637055555555555
2022-03-23,0.7442666666666666,0.7442666666666666
2022-03-24,,0.7442666666666666
2022-03-25,,0.65201100080808
2022-03-26,0.5412885579797957,0.5412885579797957
2022-03-27,0.6704777777777777,0.6704777777777777
2022-03-28,0.5541333333333334,0.5541333333333334
2022-03-29,0.4798444444444444,0.4798444444444444
2022-03-30,0.4953285714285714,0.4953285714285714
2022-03-31,0.3680204815334744,0.3680204815334744
2022-04-01,0.2391,0.2391
2022-04-02,0.4292522688759698,0.4292522688759698
2022-04-03,0.4748333333333333,0.4748333333333333
2022-04-04,0.4721333333333333,0.4721333333333333
2022-04-05,0.387,0.387
2022-04-06,,0.5162297448876698
2022-04-07,,0.5447273525905609
2022-04-08,,0.6071452720095317
2022-04-09,0.7024547051811219,0.7024547051811219
2022-04-10,,0.7013330024856992
2022-04-11,0.7002112997902764,0.7002112997902764
2022-04-12,0.608,0.608
2022-04-13,,0.61525
2022-04-14,,0.5890238613806519
2022-04-15,0.61525,0.61525
2022-04-16,0.5438215841419557,0.5438215841419557
2022-04-17,0.6137666666666667,0.6137666666666667
2022-04-18,,
2022-04-19,,0.5985119306903259
2022-04-20,,0.5930760951867463
2022-04-21,,0.5750469684079916
2022-04-22,,0.5750469684079916
2022-04-23,,0.5593428571428571
2022-04-24,,0.5447809523809525
2022-04-25,,0.5593428571428571
2022-04-26,,0.534472873924475
2022-04-27,,0.5447809523809525
2022-04-28,,0.505884393690028
2022-04-29,,
2022-04-30,0.5593428571428571,0.5593428571428571
2022-05-01,0.4612333333333333,0.4612333333333333
2022-05-02,0.4131951209517086,0.4131951209517086
2022-05-03,0.5596,0.5596
2022-05-04,,0.53105
2022-05-05,0.5025000000000001,0.5025000000000001
2022-05-06,0.4075,0.4075
2022-05-07,0.3976777777777778,0.3976777777777778
2022-05-08,0.4026857142857143,0.4026857142857143
2022-05-09,,0.4526928571428572
2022-05-10,0.5027,0.5027
2022-05-11,0.4220695145924886,0.4220695145924886
2022-05-12,0.4140777777777777,0.4140777777777777
2022-05-13,,0.40150391945309105
2022-05-14,0.3889300611284044,0.3889300611284044
2022-05-15,0.3529,0.3529
2022-05-16,0.50265,0.50265
2022-05-17,0.3836,0.3836
2022-05-18,,0.3967125
2022-05-19,0.409825,0.409825
2022-05-20,0.3323302359600862,0.3323302359600862
2022-05-21,,0.35128507865336206
2022-05-22,,0.35128507865336206
2022-05-23,,0.3323302359600862
2022-05-24,,0.327058331918811
2022-05-25,0.3117,0.3117
2022-05-26,0.3494,0.3494
2022-05-27,0.3707627728581428,0.3707627728581428
2022-05-28,0.2416,0.2416
2022-05-29,0.3529224854817757,0.3529224854817757
2022-05-30,0.1925111111111111,0.1925111111111111
2022-05-31,0.1935777777777777,0.1935777777777777
2022-06-01,0.2186571428571428,0.2186571428571428
2022-06-02,0.1256222222222222,0.1256222222222222
2022-06-03,0.2167227355774711,0.2167227355774711
2022-06-04,0.0580888888888888,0.0580888888888888
2022-06-05,0.1585379908323288,0.1585379908323288
2022-06-06,0.1712444444444444,0.1712444444444444
2022-06-07,0.1177265274145386,0.1177265274145386
2022-06-08,0.1711875,0.1711875
2022-06-09,,0.16795173724819912
2022-06-10,,0.1835959047940042
2022-06-11,,0.1763955286346619
2022-06-12,0.1960043095880084,0.1960043095880084
2022-06-13,,0.1757314127931018
2022-06-14,0.1554585159981952,0.1554585159981952
2022-06-15,0.1283956764558951,0.1283956764558951
2022-06-16,0.1276333333333333,0.1276333333333333
2022-06-17,,0.10681041666666664
2022-06-18,0.0859875,0.0859875
2022-06-19,0.13680106523633,0.13680106523633
2022-06-20,0.0896666666666666,0.0896666666666666
2022-06-21,0.1122995615005493,0.1122995615005493
2022-06-22,,0.263783114083608
2022-06-23,0.4152666666666667,0.4152666666666667
2022-06-24,,0.263783114083608
2022-06-25,,0.19681666666666664
2022-06-26,0.10035,0.10035
2022-06-27,0.0748333333333333,0.0748333333333333
2022-06-28,0.0894967013534572,0.0894967013534572
